,Latitude,Longitude,NOx_2019,NOx_2020,NOx_2019_Norm,NOx_2020_Norm
7805,46.183334,8.399495,4.5662737,5.8166027,0.097072266,0.12365243
7806,46.183334,8.439394,4.8875036,6.162167,0.10390115,0.13099861
7807,46.183334,8.479293,5.2631097,6.5314364,0.11188598,0.13884874
7808,46.183334,8.519192,5.6951303,6.920665,0.1210701,0.14712316
7809,46.183334,8.559091,6.1829777,7.324699,0.13144103,0.15571234
7810,46.183334,8.5989895,6.7226124,7.7369857,0.14291286,0.16447695
7811,46.183334,8.638889,7.305935,8.149907,0.15531345,0.17325506
7812,46.183334,8.678788,7.920369,8.555084,0.1683754,0.18186852
7813,46.183334,8.718687,8.549048,8.944063,0.18174021,0.19013764
7814,46.183334,8.758586,9.171486,9.309164,0.1949723,0.19789915
7815,46.183334,8.798485,9.764929,9.644184,0.20758803,0.20502119
7816,46.183334,8.838384,10.306191,9.945294,0.21909449,0.21142234
7817,46.183334,8.878283,10.774056,10.211544,0.22904061,0.21708243
7818,46.183334,8.918181,11.151966,10.444966,0.2370744,0.22204463
7819,46.183334,8.958081,11.431145,10.650378,0.24300934,0.22641139
7820,46.183334,8.99798,11.613809,10.834671,0.24689251,0.23032919
7821,46.183334,9.037879,11.716105,11.0058365,0.24906719,0.23396792
7822,46.183334,9.077778,11.769246,11.171619,0.25019687,0.23749222
7823,46.183334,9.117677,11.81759,11.338102,0.2512246,0.2410314
7824,46.183334,9.157576,11.912176,11.508257,0.25323537,0.24464864
7825,46.183334,9.1974745,12.099533,11.68084,0.2572183,0.24831748
7826,46.183334,9.237373,12.406594,11.850019,0.26374596,0.251914
7827,46.183334,9.277273,12.825538,12.005934,0.2726521,0.25522852
7828,46.183334,9.317172,13.304561,12.136553,0.28283542,0.2580053
7829,46.183334,9.357071,13.754806,12.230526,0.29240695,0.260003
7830,46.183334,9.39697,14.083996,12.280983,0.29940507,0.26107565
7831,46.183334,9.436869,14.251315,12.289234,0.302962,0.26125106
7832,46.183334,9.476768,14.288917,12.264717,0.30376136,0.26072985
7833,46.183334,9.516666,14.266082,12.2202,0.30327594,0.25978348
7834,46.183334,9.556565,14.252984,12.16736,0.3029975,0.2586602
7835,46.183334,9.596465,14.303735,12.115107,0.30407637,0.25754938
7836,46.183334,9.636364,14.451493,12.069679,0.3072175,0.25658363
7837,46.183334,9.676263,14.704971,12.033846,0.3126061,0.25582188
7838,46.183334,9.716162,15.045123,12.00564,0.3198372,0.25522226
7839,46.183334,9.756061,15.424279,11.978153,0.32789752,0.25463793
7840,46.183334,9.795959,15.768778,11.9405155,0.33522105,0.25383782
7841,46.183334,9.835858,15.987586,11.8798065,0.3398726,0.25254723
7842,46.183334,9.875757,15.9941845,11.784096,0.34001285,0.25051257
7843,46.183334,9.915656,15.750454,11.646816,0.3348315,0.2475942
7844,46.183334,9.955556,15.293303,11.469498,0.32511315,0.24382466
7845,46.183334,9.995455,14.695351,11.25873,0.31240156,0.23934406
7846,46.183334,10.035354,14.026897,11.022263,0.29819122,0.23431711
7847,46.183334,10.075253,13.340449,10.766775,0.28359836,0.22888581
7848,46.183334,10.115151,12.667684,10.49686,0.26929635,0.22314781
7849,46.183334,10.15505,12.022494,10.2149515,0.25558057,0.21715486
7850,46.183334,10.194949,11.406149,9.921676,0.24247797,0.21092024
7851,46.183334,10.234848,10.812676,9.616606,0.22986162,0.2044349
7852,46.183334,10.274748,10.233286,9.298999,0.21754462,0.19768305
7853,46.183334,10.314647,9.659746,8.968542,0.20535201,0.19065803
7854,46.183334,10.354546,9.086617,8.62583,0.19316813,0.18337247
7855,46.183334,10.394444,8.512714,8.272713,0.1809678,0.17586571
7856,46.183334,10.434343,7.941553,7.9123616,0.16882575,0.16820519
7857,46.183334,10.474242,7.3806925,7.549075,0.15690267,0.16048224
7858,46.183334,10.514141,6.8401313,7.1878734,0.14541113,0.15280363
7859,46.183334,10.55404,6.330282,6.833998,0.13457249,0.14528076
7860,46.183334,10.59394,5.8601246,6.492422,0.124577634,0.13801935
7861,46.183334,10.633839,5.436054,6.167468,0.11556253,0.13111131
7862,46.183334,10.673738,5.061342,5.8624935,0.10759669,0.124628
7863,46.183334,10.713636,4.7363467,5.579838,0.10068777,0.11861915
7864,46.183334,10.753535,4.459049,5.3207855,0.094792835,0.113112085
7865,46.183334,10.793434,4.225747,5.0856905,0.08983318,0.10811431
7866,46.183334,10.833333,4.031746,4.874115,0.08570899,0.10361652
7867,46.183334,10.873232,3.8719494,4.6850142,0.08231196,0.099596515
7868,46.183334,10.913132,3.7412877,4.516905,0.07953428,0.09602276
7869,46.183334,10.953031,3.635024,4.368049,0.07727527,0.09285831
7870,46.183334,10.992929,3.5489047,4.236559,0.0754445,0.09006302
7871,46.183334,11.032828,3.4792447,4.120537,0.07396363,0.08759656
7872,46.183334,11.072727,3.4229288,4.0181484,0.07276644,0.08541993
7873,46.183334,11.112626,3.3773744,3.9276812,0.07179802,0.083496734
7874,46.183334,11.152525,3.3404725,3.8475778,0.07101353,0.08179385
7875,46.183334,11.192424,3.3105202,3.776457,0.07037679,0.08028193
7876,46.183334,11.232324,3.286152,3.713111,0.06985876,0.07893528
7877,46.183334,11.2722225,3.2662807,3.6565065,0.06943633,0.07773196
7878,46.183334,11.312121,3.2500389,3.605765,0.06909105,0.076653264
7879,46.183334,11.35202,3.2367373,3.5601466,0.06880828,0.07568348
7880,46.183334,11.391919,3.225825,3.5190322,0.0685763,0.074809454
7881,46.183334,11.431818,3.216862,3.4819062,0.06838576,0.07402021
7882,46.183334,11.471717,3.2094936,3.4483378,0.06822912,0.0733066
7883,46.183334,11.511616,3.203434,3.4179633,0.068100296,0.07266088
7884,46.183334,11.551516,3.1984508,3.3904757,0.06799436,0.07207653
7885,46.183334,11.591414,3.1943543,3.365612,0.06790728,0.07154796
7886,46.183334,11.631313,3.1909897,3.3431418,0.067835756,0.07107028
7887,46.183334,11.671212,3.188229,3.3228624,0.06777707,0.07063917
7888,46.183334,11.711111,3.185967,3.304591,0.067728974,0.07025075
7889,46.183334,11.75101,3.1841166,3.288162,0.06768964,0.06990149
7890,46.183334,11.790909,3.1826055,3.2734222,0.067657515,0.06958815
7891,46.183334,11.830808,3.1813743,3.26023,0.06763134,0.0693077
7892,46.183334,11.8707075,3.180373,3.2484531,0.067610055,0.06905734
7893,46.183334,11.910606,3.179561,3.2379673,0.06759279,0.068834424
7894,46.183334,11.950505,3.1789036,3.2286563,0.06757882,0.06863649
7895,46.183334,11.990404,3.1783729,3.2204108,0.067567535,0.0684612
7896,46.183334,12.030303,3.1779456,3.2131286,0.06755845,0.068306394
7897,46.183334,12.070202,3.1776028,3.206715,0.067551166,0.06817005
7898,46.183334,12.110101,3.1773279,3.2010813,0.067545325,0.06805029
7899,46.183334,12.15,3.1771085,3.1961455,0.06754066,0.06794536
7900,46.205555,8.2,3.5844119,4.446496,0.07619933,0.09452597
7901,46.205555,8.239899,3.6961877,4.6482205,0.07857552,0.09881434
7902,46.205555,8.279798,3.8344655,4.87432,0.0815151,0.10362088
7903,46.205555,8.319697,4.003886,5.125744,0.08511674,0.108965784
7904,46.205555,8.359596,4.2092533,5.402859,0.08948254,0.11485685
7905,46.205555,8.399495,4.4552474,5.705304,0.09471201,0.121286385
7906,46.205555,8.439394,4.746044,6.031819,0.10089392,0.1282276
7907,46.205555,8.479293,5.084765,6.3800387,0.10809463,0.13563025
7908,46.205555,8.519192,5.4728937,6.746432,0.11634568,0.14341922
7909,46.205555,8.559091,5.9095984,7.126251,0.12562938,0.15149362
7910,46.205555,8.5989895,6.391057,7.5135336,0.13586448,0.15972668
7911,46.205555,8.638889,6.909996,7.901458,0.14689636,0.16797338
7912,46.205555,8.678788,7.455387,8.282597,0.15849057,0.17607583
7913,46.205555,8.718687,8.012668,8.649584,0.17033754,0.18387744
7914,46.205555,8.758586,8.564388,8.995781,0.1820663,0.19123708
7915,46.205555,8.798485,9.091392,9.315962,0.19326963,0.19804366
7916,46.205555,8.838384,9.574463,9.606995,0.20353901,0.20423059
7917,46.205555,8.878283,9.996442,9.868297,0.21250966,0.20978549
7918,46.205555,8.918181,10.34464,10.101868,0.21991184,0.21475086
7919,46.205555,8.958081,10.613494,10.312085,0.22562729,0.21921977
7920,46.205555,8.99798,10.807207,10.50507,0.22974534,0.22332235
7921,46.205555,9.037879,10.941888,10.687811,0.23260845,0.22720715
7922,46.205555,9.077778,11.045968,10.866898,0.23482105,0.23101428
7923,46.205555,9.117677,11.157938,11.047306,0.23720136,0.2348495
7924,46.205555,9.157576,11.320203,11.231106,0.24065088,0.2387568
7925,46.205555,9.1974745,11.569205,11.416595,0.2459443,0.24270004
7926,46.205555,9.237373,11.922551,11.597984,0.2534559,0.2465561
7927,46.205555,9.277273,12.366614,11.765968,0.26289606,0.2501272
7928,46.205555,9.317172,12.850423,11.909376,0.2731811,0.25317582
7929,46.205555,9.357071,13.29398,12.017712,0.28261048,0.2554789
7930,46.205555,9.39697,13.618922,12.084585,0.28951827,0.25690052
7931,46.205555,9.436869,13.792238,12.110729,0.29320273,0.2574563
7932,46.205555,9.476768,13.84239,12.103849,0.29426888,0.25731006
7933,46.205555,9.516666,13.832585,12.074995,0.29406044,0.25669664
7934,46.205555,9.556565,13.82908,12.034767,0.2939859,0.25584146
7935,46.205555,9.596465,13.884291,11.991655,0.2951596,0.25492498
7936,46.205555,9.636364,14.0307045,11.951805,0.29827216,0.25407782
7937,46.205555,9.676263,14.277114,11.918118,0.30351046,0.25336167
7938,46.205555,9.716162,14.605434,11.889122,0.31049007,0.25274527
7939,46.205555,9.756061,14.969737,11.858686,0.31823462,0.25209826
7940,46.205555,9.795959,15.298714,11.81679,0.32522818,0.2512076
7941,46.205555,9.835858,15.50487,11.751404,0.32961076,0.24981758
7942,46.205555,9.875757,15.506963,11.651484,0.32965523,0.24769342
7943,46.205555,9.915656,15.270317,11.511091,0.3246245,0.24470888
7944,46.205555,9.955556,14.828436,11.331778,0.31523076,0.24089694
7945,46.205555,9.995455,14.250841,11.120045,0.30295193,0.2363958
7946,46.205555,10.035354,13.606981,10.883711,0.28926444,0.2313717
7947,46.205555,10.075253,12.950002,10.629662,0.275298,0.22597098
7948,46.205555,10.115151,12.312789,10.362765,0.2617518,0.22029716
7949,46.205555,10.15505,11.710171,10.085682,0.24894102,0.21440677
7950,46.205555,10.194949,11.143377,9.799175,0.23689182,0.20831607
7951,46.205555,10.234848,10.604957,9.502733,0.22544579,0.20201415
7952,46.205555,10.274748,10.083174,9.195306,0.21435346,0.1954787
7953,46.205555,10.314647,9.565847,8.876051,0.20335586,0.1886918
7954,46.205555,10.354546,9.043414,8.544924,0.1922497,0.18165252
7955,46.205555,10.394444,8.51136,8.20314,0.180939,0.17438671
7956,46.205555,10.434343,7.9713593,7.8533297,0.16945939,0.16695026
7957,46.205555,10.474242,7.4307957,7.499405,0.15796779,0.15942633
7958,46.205555,10.514141,6.900853,7.14618,0.14670199,0.1519173
7959,46.205555,10.55404,6.393928,6.7988386,0.13592552,0.14453332
7960,46.205555,10.59394,5.921178,6.462382,0.12587555,0.13738075
7961,46.205555,10.633839,5.491,6.1412334,0.11673059,0.1305536
7962,46.205555,10.673738,5.108302,5.8389196,0.108595,0.12412685
7963,46.205555,10.713636,4.7746544,5.557928,0.101502135,0.118153386
7964,46.205555,10.753535,4.488877,5.2997437,0.095426925,0.11266476
7965,46.205555,10.793434,4.247794,5.064892,0.090301864,0.107672155
7966,46.205555,10.833333,4.047002,4.8531184,0.086033314,0.103170164
7967,46.205555,10.873232,3.881523,4.6635427,0.08251547,0.09914006
7968,46.205555,10.913132,3.7462864,4.4948206,0.079640545,0.09555328
7969,46.205555,10.953031,3.6364856,4.34533,0.07730634,0.09237534
7970,46.205555,10.992929,3.547748,4.213285,0.07541991,0.08956825
7971,46.205555,11.032828,3.4762537,4.096858,0.073900044,0.08709318
7972,46.205555,11.072727,3.4187453,3.9942577,0.0726775,0.08491205
7973,46.205555,11.112626,3.3725076,3.9038024,0.07169455,0.082989104
7974,46.205555,11.152525,3.3353114,3.8239398,0.07090382,0.08129134
7975,46.205555,11.192424,3.3053503,3.753283,0.07026689,0.07978928
7976,46.205555,11.232324,3.281173,3.6906083,0.06975292,0.07845691
7977,46.205555,11.2722225,3.261623,3.6348574,0.06933731,0.07727173
7978,46.205555,11.312121,3.245779,3.5851176,0.06900049,0.07621433
7979,46.205555,11.35202,3.2329116,3.5406199,0.06872695,0.07526837
7980,46.205555,11.391919,3.222441,3.5007122,0.06850436,0.07442
7981,46.205555,11.431818,3.2139063,3.464847,0.06832293,0.07365756
7982,46.205555,11.471717,3.2069407,3.4325652,0.06817485,0.07297129
7983,46.205555,11.511616,3.20125,3.403478,0.06805387,0.07235294
7984,46.205555,11.551516,3.1965983,3.3772569,0.06795498,0.071795516
7985,46.205555,11.591414,3.1927955,3.3536203,0.06787414,0.07129304
7986,46.205555,11.631313,3.1896868,3.3323255,0.067808054,0.070840344
7987,46.205555,11.671212,3.1871471,3.313157,0.06775407,0.07043285
7988,46.205555,11.711111,3.1850739,3.2959268,0.06770999,0.070066564
7989,46.205555,11.75101,3.1833835,3.280464,0.067674056,0.069737844
7990,46.205555,11.790909,3.1820068,3.266613,0.06764479,0.06944339
7991,46.205555,11.830808,3.1808877,3.254233,0.067621,0.06918021
7992,46.205555,11.8707075,3.1799796,3.2431922,0.067601696,0.0689455
7993,46.205555,11.910606,3.179244,3.23337,0.06758606,0.068736695
7994,46.205555,11.950505,3.1786497,3.224653,0.06757342,0.068551384
7995,46.205555,11.990404,3.1781702,3.216937,0.06756323,0.06838735
7996,46.205555,12.030303,3.1777844,3.2101243,0.067555025,0.06824253
7997,46.205555,12.070202,3.177475,3.2041242,0.06754845,0.06811497
7998,46.205555,12.110101,3.177227,3.198854,0.06754318,0.06800293
7999,46.205555,12.15,3.1770291,3.194236,0.06753897,0.06790476
8000,46.22778,8.2,3.555798,4.3993917,0.07559104,0.093524605
8001,46.22778,8.239899,3.6584625,4.5916123,0.077773534,0.09761093
8002,46.22778,8.279798,3.785036,4.8066134,0.0804643,0.10218154
8003,46.22778,8.319697,3.9395695,5.045187,0.08374946,0.10725326
8004,46.22778,8.359596,4.1262107,5.3075786,0.087717175,0.112831324
8005,46.22778,8.399495,4.3489437,5.5933533,0.09245215,0.11890647
8006,46.22778,8.439394,4.6112614,5.9012566,0.09802864,0.12545204
8007,46.22778,8.479293,4.9156713,6.229025,0.10449995,0.13241991
8008,46.22778,8.519192,5.2632217,6.5733714,0.111888364,0.13974021
8009,46.22778,8.559091,5.652936,6.929943,0.12017311,0.1473204
8010,46.22778,8.5989895,6.081255,7.293348,0.12927854,0.15504585
8011,46.22778,8.638889,6.541712,7.6575065,0.13906717,0.16278733
8012,46.22778,8.678788,7.024704,8.015881,0.14933488,0.17040585
8013,46.22778,8.718687,7.517764,8.3620615,0.15981662,0.17776515
8014,46.22778,8.758586,8.00613,8.690368,0.17019856,0.18474445
8015,46.22778,8.798485,8.473841,8.996405,0.1801414,0.19125034
8016,46.22778,8.838384,8.905124,9.2776375,0.18930985,0.19722894
8017,46.22778,8.878283,9.286346,9.533783,0.19741409,0.20267421
8018,46.22778,8.918181,9.608084,9.76676,0.20425375,0.20762697
8019,46.22778,8.958081,9.867321,9.980526,0.20976475,0.21217132
8020,46.22778,8.99798,10.069619,10.180496,0.21406531,0.2164224
8021,46.22778,9.037879,10.230565,10.372673,0.21748678,0.22050779
8022,46.22778,9.077778,10.375643,10.562643,0.22057092,0.22454627
8023,46.22778,9.117677,10.537786,10.754349,0.22401783,0.22862165
8024,46.22778,9.157576,10.751664,10.949126,0.22856458,0.23276234
8025,46.22778,9.1974745,11.044964,11.1448555,0.2347997,0.23692325
8026,46.22778,9.237373,11.427615,11.335859,0.2429343,0.24098371
8027,46.22778,9.277273,11.882021,11.513372,0.2525943,0.24475738
8028,46.22778,9.317172,12.359534,11.667051,0.26274553,0.24802437
8029,46.22778,9.357071,12.789778,11.787306,0.2718919,0.2505808
8030,46.22778,9.39697,13.107502,11.868261,0.27864623,0.25230178
8031,46.22778,9.436869,13.286299,11.910124,0.2824472,0.25319174
8032,46.22778,9.476768,13.350785,11.919155,0.28381807,0.25338373
8033,46.22778,9.516666,13.357035,11.904779,0.28395092,0.2530781
8034,46.22778,9.556565,13.366158,11.876579,0.28414488,0.25247863
8035,46.22778,9.596465,13.427872,11.842556,0.2854568,0.25175533
8036,46.22778,9.636364,13.573321,11.808626,0.28854886,0.25103405
8037,46.22778,9.676263,13.810977,11.777666,0.29360107,0.25037587
8038,46.22778,9.716162,14.123625,11.748579,0.30024752,0.24975753
8039,46.22778,9.756061,14.467454,11.7159195,0.3075568,0.24906324
8040,46.22778,9.795959,14.77489,11.670589,0.31409246,0.24809958
8041,46.22778,9.835858,14.96435,11.601618,0.3181201,0.24663335
8042,46.22778,9.875757,14.96271,11.499126,0.31808522,0.24445453
8043,46.22778,9.915656,14.739731,11.357922,0.31334502,0.24145272
8044,46.22778,9.955556,14.32444,11.179483,0.30451655,0.2376594
8045,46.22778,9.995455,13.780648,10.96999,0.29295632,0.23320587
8046,46.22778,10.035354,13.174984,10.737108,0.2800808,0.22825514
8047,46.22778,10.075253,12.559995,10.487745,0.26700702,0.22295405
8048,46.22778,10.115151,11.969101,10.226891,0.2544455,0.21740867
8049,46.22778,10.15505,11.417732,9.957338,0.24272421,0.21167839
8050,46.22778,10.194949,10.906965,9.679882,0.23186606,0.20578007
8051,46.22778,10.234848,10.427915,9.393875,0.22168215,0.19969998
8052,46.22778,10.274748,9.966048,9.097915,0.21186355,0.1934083
8053,46.22778,10.314647,9.50537,8.790642,0.2020702,0.18687613
8054,46.22778,10.354546,9.032368,8.471415,0.19201486,0.18008983
8055,46.22778,10.394444,8.539429,8.140852,0.1815357,0.17306255
8056,46.22778,10.434343,8.026766,7.801145,0.17063725,0.16584088
8057,46.22778,10.474242,7.5021143,7.4559364,0.15948392,0.15850225
8058,46.22778,10.514141,6.9783993,7.109934,0.1483505,0.15114674
8059,46.22778,10.55404,6.4704084,6.7683606,0.13755138,0.1438854
8060,46.22778,10.59394,5.991745,6.4363294,0.12737569,0.1368269
8061,46.22778,10.633839,5.552884,6.118417,0.11804616,0.13006856
8062,46.22778,10.673738,5.160318,5.818306,0.10970078,0.12368864
8063,46.22778,10.713636,4.8167195,5.538668,0.10239638,0.11774395
8064,46.22778,10.753535,4.521612,5.281142,0.09612283,0.11226933
8065,46.22778,10.793434,4.272216,5.046428,0.09082103,0.10727965
8066,46.22778,10.833333,4.064308,4.8344207,0.08640122,0.10277268
8067,46.22778,10.873232,3.8929482,4.644369,0.08275836,0.098732464
8068,46.22778,10.913132,3.7530081,4.4750614,0.07978344,0.09513323
8069,46.22778,10.953031,3.6395688,4.324974,0.07737189,0.09194259
8070,46.22778,10.992929,3.5481205,4.192404,0.07542783,0.089124344
8071,46.22778,11.032828,3.474693,4.075582,0.07386687,0.08664089
8072,46.22778,11.072727,3.4158878,3.972765,0.072616756,0.08445515
8073,46.22778,11.112626,3.368855,3.882289,0.07161691,0.08253176
8074,46.22778,11.152525,3.3312483,3.8026128,0.07081744,0.08083796
8075,46.22778,11.192424,3.3011613,3.7323437,0.07017784,0.07934414
8076,46.22778,11.232324,3.27706,3.6702404,0.069665484,0.07802392
8077,46.22778,11.2722225,3.2577217,3.615227,0.069254376,0.076854415
8078,46.22778,11.312121,3.2421737,3.5663645,0.068923846,0.07581567
8079,46.22778,11.35202,3.229647,3.5228534,0.06865755,0.07489069
8080,46.22778,11.391919,3.219534,3.4840128,0.06844256,0.07406499
8081,46.22778,11.431818,3.2113535,3.4492693,0.06826866,0.073326394
8082,46.22778,11.471717,3.2047255,3.4181364,0.06812776,0.07266456
8083,46.22778,11.511616,3.1993475,3.390203,0.06801343,0.07207073
8084,46.22778,11.551516,3.194979,3.3651206,0.06792056,0.07153752
8085,46.22778,11.591414,3.1914282,3.3425922,0.06784508,0.0710586
8086,46.22778,11.631313,3.188541,3.3223598,0.0677837,0.07062849
8087,46.22778,11.671212,3.1861932,3.3042004,0.06773379,0.07024244
8088,46.22778,11.711111,3.1842847,3.2879171,0.06769321,0.06989629
8089,46.22778,11.75101,3.182734,3.2733352,0.06766025,0.0695863
8090,46.22778,11.790909,3.1814756,3.2602973,0.067633495,0.06930913
8091,46.22778,11.830808,3.1804552,3.2486613,0.067611806,0.06906176
8092,46.22778,11.8707075,3.179629,3.2382967,0.067594245,0.06884143
8093,46.22778,11.910606,3.1789613,3.2290852,0.067580044,0.068645604
8094,46.22778,11.950505,3.1784225,3.2209165,0.06756859,0.06847195
8095,46.22778,11.990404,3.1779885,3.2136898,0.06755937,0.06831832
8096,46.22778,12.030303,3.1776397,3.2073114,0.06755195,0.06818273
8097,46.22778,12.070202,3.17736,3.2016954,0.067546,0.06806334
8098,46.22778,12.110101,3.1771364,3.1967628,0.06754125,0.06795848
8099,46.22778,12.15,3.1769576,3.1924407,0.06753745,0.0678666
8100,46.25,8.2,3.5280073,4.35146,0.07500025,0.09250565
8101,46.25,8.239899,3.6219676,4.5342116,0.076997705,0.09639068
8102,46.25,8.279798,3.7374177,4.738204,0.07945201,0.10072725
8103,46.25,8.319697,3.8778765,4.964096,0.082437955,0.10552939
8104,46.25,8.359596,4.0469117,5.2120337,0.0860314,0.11080018
8105,46.25,8.399495,4.247902,5.4815283,0.09030415,0.116529234
8106,46.25,8.439394,4.483749,5.771349,0.095317915,0.122690395
8107,46.25,8.479293,4.7564626,6.0793595,0.101115406,0.12923825
8108,46.25,8.519192,5.06675,6.4025145,0.10771166,0.13610806
8109,46.25,8.559091,5.413557,6.7368546,0.11508427,0.14321563
8110,46.25,8.5989895,5.793625,7.0775394,0.12316395,0.15045808
8111,46.25,8.638889,6.2012568,7.419167,0.1318296,0.1577206
8112,46.25,8.678788,6.628159,7.75601,0.14090492,0.16488138
8113,46.25,8.718687,7.063725,8.082525,0.15016441,0.17182261
8114,46.25,8.758586,7.4955845,8.39386,0.1593451,0.17844112
8115,46.25,8.798485,7.910529,8.68635,0.16816622,0.18465903
8116,46.25,8.838384,8.295821,8.957971,0.17635697,0.1904333
8117,46.25,8.878283,8.640811,9.208649,0.18369095,0.19576234
8118,46.25,8.918181,8.938733,9.44021,0.19002433,0.200685
8119,46.25,8.958081,9.188561,9.656215,0.19533531,0.20527694
8120,46.25,8.99798,9.396673,9.861383,0.19975947,0.20963852
8121,46.25,9.037879,9.577744,10.060864,0.20360875,0.2138792
8122,46.25,9.077778,9.754279,10.259277,0.20736164,0.21809717
8123,46.25,9.117677,9.954053,10.459715,0.21160854,0.22235817
8124,46.25,9.157576,10.204868,10.662827,0.2169405,0.22667602
8125,46.25,9.1974745,10.527031,10.866211,0.22378922,0.23099968
8126,46.25,9.237373,10.924384,11.064296,0.23223636,0.23521067
8127,46.25,9.277273,11.377049,11.248867,0.24185935,0.23913439
8128,46.25,9.317172,11.839892,11.410439,0.2516987,0.24256916
8129,46.25,9.357071,12.252174,11.540276,0.26046324,0.2453293
8130,46.25,9.39697,12.56026,11.633001,0.26701266,0.24730052
8131,46.25,9.436869,12.743257,11.688444,0.2709029,0.24847914
8132,46.25,9.476768,12.822167,11.711586,0.27258044,0.2489711
8133,46.25,9.516666,12.845781,11.710463,0.27308244,0.24894723
8134,46.25,9.556565,12.869207,11.693594,0.27358043,0.24858862
8135,46.25,9.596465,12.938526,11.668451,0.27505407,0.24805413
8136,46.25,9.636364,13.082927,11.6405945,0.2781238,0.24746193
8137,46.25,9.676263,13.310249,11.612814,0.28295633,0.24687137
8138,46.25,9.716162,13.604157,11.584269,0.2892044,0.24626453
8139,46.25,9.756061,13.923501,11.550138,0.29599318,0.24553896
8140,46.25,9.795959,14.205624,11.502296,0.3019907,0.24452192
8141,46.25,9.835858,14.376665,11.430986,0.30562678,0.24300598
8142,46.25,9.875757,14.372791,11.327564,0.30554444,0.24080737
8143,46.25,9.915656,14.168346,11.187639,0.3011982,0.23783277
8144,46.25,9.955556,13.787979,11.012611,0.2931122,0.23411193
8145,46.25,9.995455,13.288548,10.808212,0.28249502,0.22976671
8146,46.25,10.035354,12.73221,10.581763,0.2706681,0.22495274
8147,46.25,10.075253,12.169758,10.340019,0.25871116,0.21981362
8148,46.25,10.115151,11.63441,10.087965,0.24733046,0.2144553
8149,46.25,10.15505,11.141845,9.828411,0.23685925,0.20893757
8150,46.25,10.194949,10.692862,9.5620985,0.22731452,0.20327616
8151,46.25,10.234848,10.277182,9.2882,0.21847779,0.1974535
8152,46.25,10.274748,9.877534,9.004941,0.20998186,0.19143182
8153,46.25,10.314647,9.474166,8.710443,0.20140685,0.1851712
8154,46.25,10.354546,9.049656,8.403461,0.19238238,0.17864524
8155,46.25,10.394444,8.593415,8.084101,0.18268338,0.1718561
8156,46.25,10.434343,8.104533,7.7541595,0.17229046,0.16484204
8157,46.25,10.474242,7.591648,7.417131,0.16138728,0.15767731
8158,46.25,10.514141,7.0699997,7.077734,0.1502978,0.15046223
8159,46.25,10.55404,6.55724,6.741312,0.1393973,0.14331038
8160,46.25,10.59394,6.0696406,6.4131536,0.12903164,0.13633423
8161,46.25,10.633839,5.6198235,6.098025,0.11946919,0.12963505
8162,46.25,10.673738,5.2157927,5.7997885,0.110880084,0.12329498
8163,46.25,10.713636,4.861202,5.521281,0.103342004,0.117374316
8164,46.25,10.753535,4.5561304,5.2642965,0.09685664,0.11191121
8165,46.25,10.793434,4.2980685,5.029678,0.09137062,0.10692356
8166,46.25,10.833333,4.082872,4.817448,0.08679586,0.102411866
8167,46.25,10.873232,3.9055555,4.6269765,0.08302637,0.09836272
8168,46.25,10.913132,3.760885,4.4571514,0.07995089,0.09475249
8169,46.25,10.953031,3.6437926,4.306541,0.077461675,0.09155073
8170,46.25,10.992929,3.549613,4.173508,0.075459555,0.08872265
8171,46.25,11.032828,3.4742196,4.056339,0.0738568,0.086231805
8172,46.25,11.072727,3.4140663,3.953325,0.072578035,0.08404188
8173,46.25,11.112626,3.3661726,3.8628254,0.07155988,0.08211799
8174,46.25,11.152525,3.328079,3.783305,0.070750065,0.080427505
8175,46.25,11.192424,3.2977827,3.71337,0.070106015,0.078940794
8176,46.25,11.232324,3.2736714,3.651769,0.069593444,0.07763124
8177,46.25,11.2722225,3.25446,3.5974035,0.06918504,0.076475516
8178,46.25,11.312121,3.2391267,3.549314,0.06885907,0.0754532
8179,46.25,11.35202,3.226865,3.5066772,0.06859841,0.07454681
8180,46.25,11.391919,3.21704,3.468787,0.06838954,0.07374132
8181,46.25,11.431818,3.2091515,3.4350433,0.068221845,0.073023975
8182,46.25,11.471717,3.2028058,3.4049387,0.068086945,0.07238399
8183,46.25,11.511616,3.197692,3.378042,0.06797823,0.07181221
8184,46.25,11.551516,3.1935651,3.3539848,0.0678905,0.07130079
8185,46.25,11.591414,3.1902308,3.3324556,0.06781962,0.07084311
8186,46.25,11.631313,3.1875346,3.3131857,0.0677623,0.07043346
8187,46.25,11.671212,3.1853533,3.295941,0.06771593,0.07006686
8188,46.25,11.711111,3.183588,3.2805192,0.06767841,0.06973902
8189,46.25,11.75101,3.1821597,3.2667408,0.06764804,0.06944611
8190,46.25,11.790909,3.1810045,3.2544456,0.06762348,0.06918473
8191,46.25,11.830808,3.1800709,3.2434907,0.06760363,0.068951845
8192,46.25,11.8707075,3.1793172,3.233747,0.067587614,0.06874471
8193,46.25,11.910606,3.1787093,3.225097,0.06757469,0.068560824
8194,46.25,11.950505,3.1782198,3.2174335,0.06756429,0.06839791
8195,46.25,11.990404,3.1778262,3.2106583,0.06755591,0.068253875
8196,46.25,12.030303,3.1775103,3.2046819,0.0675492,0.06812683
8197,46.25,12.070202,3.177257,3.1994216,0.06754382,0.068015
