,Latitude,Longitude,NO2_2019,NO2_2020,NO2_2019_Norm,NO2_2020_Norm
404,44.830807,8.507576,10.706837,7.041553,0.2794791,0.18380469
405,44.830807,8.546969,10.704897,7.0040593,0.27942845,0.182826
406,44.830807,8.586364,10.700948,6.978598,0.27932537,0.18216139
407,44.830807,8.625757,10.693515,6.969048,0.27913135,0.18191211
408,44.830807,8.665152,10.680684,6.979918,0.27879643,0.18219584
409,44.830807,8.704545,10.660801,7.0162153,0.27827743,0.1831433
410,44.830807,8.743939,10.63438,7.0833077,0.27758777,0.1848946
411,44.830807,8.783334,10.607552,7.1865788,0.27688745,0.18759027
412,44.830807,8.822727,10.59567,7.3308306,0.27657732,0.19135566
413,44.830807,8.862122,10.622376,7.5195937,0.27727443,0.19628292
414,44.830807,8.901515,10.707967,7.7541585,0.2795086,0.20240574
415,44.830807,8.940909,10.848731,8.032804,0.28318295,0.20967917
416,44.830807,8.980303,11.005689,8.35026,0.28727996,0.21796568
417,44.830807,9.019697,11.123049,8.697906,0.2903434,0.22704023
418,44.830807,9.059091,11.165891,9.064566,0.2914617,0.23661111
419,44.830807,9.098485,11.138962,9.437917,0.2907588,0.24635664
420,44.830807,9.137878,11.071467,9.806131,0.288997,0.2559681
421,44.830807,9.177273,10.9926195,10.159367,0.28693885,0.26518854
422,44.830807,9.216666,10.920183,10.490644,0.28504804,0.27383584
423,44.830807,9.256061,10.861419,10.796367,0.2835141,0.28181607
424,44.830807,9.295455,10.817694,11.075968,0.28237277,0.28911448
425,44.830807,9.334848,10.787929,11.331362,0.28159583,0.295781
426,44.830807,9.374243,10.770339,11.565962,0.2811367,0.3019047
427,44.830807,9.413636,10.763186,11.783674,0.28094998,0.30758762
428,44.830807,9.453031,10.765006,11.987947,0.28099748,0.31291974
429,44.830807,9.492424,10.774498,12.181024,0.28124523,0.31795958
430,44.830807,9.531818,10.790102,12.3635645,0.28165254,0.32272443
431,44.830807,9.571212,10.809452,12.534541,0.28215763,0.3271874
432,44.830807,9.610606,10.829107,12.6915455,0.2826707,0.33128566
433,44.830807,9.65,10.845001,12.831315,0.28308558,0.33493406
434,44.830807,9.689394,10.853745,12.9505205,0.2833138,0.33804566
435,44.830807,9.728787,10.8542795,13.046428,0.28332776,0.3405491
436,44.830807,9.768182,10.848893,13.117477,0.28318718,0.3424037
437,44.830807,9.807576,10.842863,13.163566,0.28302976,0.34360674
438,44.830807,9.84697,10.842574,13.186039,0.28302222,0.34419337
439,44.830807,9.886364,10.852768,13.1874275,0.2832883,0.3442296
440,44.830807,9.925757,10.873987,13.171144,0.2838422,0.34380454
441,44.830807,9.965152,10.901473,13.141029,0.28455964,0.34301847
442,44.830807,10.004545,10.926575,13.101156,0.28521487,0.3419777
443,44.830807,10.04394,10.940587,13.055662,0.28558064,0.34079015
444,44.830807,10.083333,10.939229,13.008775,0.2855452,0.33956626
445,44.830807,10.122727,10.925287,12.964838,0.28518128,0.33841938
446,44.830807,10.162121,10.908288,12.928362,0.28473753,0.33746725
447,44.830807,10.201515,10.902497,12.903811,0.2845864,0.3368264
448,44.830807,10.240909,10.925597,12.895372,0.28518936,0.33660614
449,44.830807,10.280303,10.999157,12.906441,0.2871095,0.33689505
450,44.830807,10.319697,11.149424,12.939194,0.29103187,0.33775
451,44.830807,10.359091,11.40388,12.994095,0.2976739,0.33918306
452,44.830807,10.398485,11.77596,13.069614,0.30738625,0.34115434
453,44.830807,10.437879,12.23095,13.162117,0.3192628,0.34356892
454,44.830807,10.477273,12.645977,13.266066,0.3300962,0.34628227
455,44.830807,10.516666,12.830774,13.3745165,0.33491993,0.34911317
456,44.830807,10.556061,12.679189,13.479858,0.3309631,0.35186288
457,44.830807,10.595454,12.290823,13.574392,0.32082567,0.3543305
458,44.830807,10.634849,11.856079,13.650507,0.3094776,0.3563173
459,44.830807,10.674242,11.499397,13.700718,0.30016717,0.35762796
460,44.830807,10.713636,11.253015,13.717855,0.2937359,0.3580753
461,44.830807,10.753031,11.097092,13.695415,0.28966585,0.35748953
462,44.830807,10.792424,10.996857,13.628056,0.28704944,0.35573125
463,44.830807,10.831819,10.921936,13.511934,0.28509378,0.35270017
464,44.830807,10.871212,10.85279,13.344991,0.2832889,0.34834245
465,44.830807,10.910606,10.78041,13.126993,0.28139955,0.3426521
466,44.830807,10.95,10.703786,12.859608,0.27939945,0.33567256
467,44.830807,10.989394,10.627779,12.546463,0.27741545,0.32749858
468,44.830807,11.028788,10.561611,12.193449,0.2756883,0.31828392
469,44.830807,11.068182,10.515891,11.808949,0.27449486,0.3082474
470,44.830807,11.107575,10.497444,11.4039345,0.27401334,0.29767534
471,44.830807,11.14697,10.505351,10.991314,0.27421972,0.28690475
472,44.830807,11.186363,10.532064,10.584632,0.27491704,0.2762892
473,44.830807,11.225758,10.567868,10.19626,0.2758516,0.26615158
474,44.830807,11.265152,10.6044655,9.836047,0.2768069,0.25674897
475,44.830807,11.304545,10.6364565,9.51054,0.27764195,0.24825232
476,44.830807,11.34394,10.661421,9.223026,0.2782936,0.24074739
477,44.830807,11.383333,10.679223,8.974127,0.2787583,0.2342504
478,44.830807,11.422728,10.691023,8.762443,0.2790663,0.22872484
479,44.830807,11.462121,10.698389,8.585303,0.27925858,0.22410099
480,44.830807,11.501515,10.702766,8.439277,0.27937284,0.22028928
481,44.830807,11.540909,10.705265,8.320641,0.27943805,0.21719253
482,44.830807,11.580303,10.706644,8.225647,0.27947405,0.21471293
483,44.830807,11.619697,10.707384,8.15073,0.27949336,0.2127574
484,44.830807,11.659091,10.707772,8.092606,0.2795035,0.21124017
485,44.830807,11.698484,10.707972,8.0483465,0.2795087,0.21008489
486,44.830807,11.737879,10.708073,8.015381,0.27951136,0.20922439
487,44.830807,11.777273,10.708122,7.9915056,0.27951264,0.20860118
488,44.830807,11.816667,10.708147,7.974851,0.2795133,0.20816644
489,44.830807,11.856061,10.708159,7.963854,0.27951363,0.20787938
490,44.830807,11.895454,10.708165,7.9572225,0.27951378,0.20770629
491,44.830807,11.934849,10.708167,7.9539037,0.2795138,0.20761965
492,44.830807,11.974242,10.708169,7.953045,0.27951387,0.20759724
493,44.830807,12.013637,10.708169,7.953967,0.27951387,0.2076213
494,44.830807,12.05303,10.70817,7.956134,0.2795139,0.20767787
495,44.830807,12.092424,10.70817,7.9591274,0.2795139,0.20775601
496,44.830807,12.131818,10.70817,7.962626,0.2795139,0.20784733
497,44.830807,12.171212,10.70817,7.9663873,0.2795139,0.20794551
498,44.830807,12.210606,10.70817,7.9702315,0.2795139,0.20804586
499,44.830807,12.25,10.70817,7.974029,0.2795139,0.20814498
500,44.85101,8.35,10.708274,7.250679,0.2795166,0.18926348
501,44.85101,8.389394,10.708281,7.1947365,0.2795168,0.18780322
502,44.85101,8.428788,10.708204,7.141326,0.2795148,0.18640906
503,44.85101,8.468182,10.707897,7.0923657,0.27950677,0.18513104
504,44.85101,8.507576,10.707038,7.050204,0.27948433,0.1840305
505,44.85101,8.546969,10.704988,7.017653,0.2794308,0.18318082
506,44.85101,8.586364,10.700576,6.99813,0.27931565,0.18267122
507,44.85101,8.625757,10.691881,6.995625,0.2790887,0.18260583
508,44.85101,8.665152,10.676192,7.014752,0.2786792,0.18310511
509,44.85101,8.704545,10.650704,7.0606847,0.27801389,0.18430409
510,44.85101,8.743939,10.614847,7.1389713,0.27707788,0.18634759
511,44.85101,8.783334,10.575166,7.2552047,0.2760421,0.18938161
512,44.85101,8.822727,10.551522,7.4144235,0.27542493,0.19353768
513,44.85101,8.862122,10.57809,7.6203413,0.27611843,0.19891272
514,44.85101,8.901515,10.688129,7.874279,0.27899078,0.20554122
515,44.85101,8.940909,10.881385,8.174252,0.2840353,0.21337137
516,44.85101,8.980303,11.1024,8.514314,0.28980443,0.22224796
517,44.85101,9.019697,11.267125,8.884799,0.29410422,0.2319187
518,44.85101,9.059091,11.323993,9.273228,0.2955886,0.24205779
519,44.85101,9.098485,11.283213,9.66593,0.29452416,0.25230843
520,44.85101,9.137878,11.189308,10.049923,0.29207298,0.26233175
521,44.85101,9.177273,11.082986,10.414671,0.28929767,0.27185273
522,44.85101,9.216666,10.986911,10.752999,0.28678983,0.28068405
523,44.85101,9.256061,10.909494,11.061607,0.28476903,0.28873962
524,44.85101,9.295455,10.851994,11.340692,0.2832681,0.2960245
525,44.85101,9.334848,10.81292,11.593149,0.28224814,0.3026144
526,44.85101,9.374243,10.790005,11.823559,0.28165,0.30862874
527,44.85101,9.413636,10.781054,12.036913,0.28141636,0.31419787
528,44.85101,9.453031,10.784259,12.237573,0.2815,0.3194357
529,44.85101,9.492424,10.798077,12.428431,0.2818607,0.32441762
530,44.85101,9.531818,10.820609,12.61042,0.28244886,0.32916805
531,44.85101,9.571212,10.848719,12.782444,0.28318262,0.33365837
532,44.85101,9.610606,10.87749,12.941735,0.28393364,0.33781633
533,44.85101,9.65,10.900797,13.084451,0.284542,0.34154162
534,44.85101,9.689394,10.913308,13.206619,0.28486857,0.34473056
535,44.85101,9.728787,10.913131,13.304889,0.28486395,0.34729567
536,44.85101,9.768182,10.903557,13.377263,0.28461406,0.34918487
537,44.85101,9.807576,10.892577,13.423374,0.28432745,0.3503885
538,44.85101,9.84697,10.890053,13.444468,0.28426155,0.3509391
539,44.85101,9.886364,10.903508,13.443096,0.28461277,0.3509033
540,44.85101,9.925757,10.934127,13.422749,0.285412,0.35037217
541,44.85101,9.965152,10.974858,13.387337,0.2864752,0.34944782
542,44.85101,10.004545,11.012365,13.340965,0.28745425,0.3482374
543,44.85101,10.04394,11.032933,13.287807,0.28799114,0.3468498
544,44.85101,10.083333,11.029546,13.232128,0.2879027,0.34539643
545,44.85101,10.122727,11.005865,13.178437,0.28728458,0.34399495
546,44.85101,10.162121,10.975169,13.131521,0.28648332,0.34277028
547,44.85101,10.201515,10.956504,13.096296,0.2859961,0.34185082
548,44.85101,10.240909,10.972061,13.077477,0.2864022,0.3413596
549,44.85101,10.280303,11.047776,13.079093,0.2883786,0.34140176
550,44.85101,10.319697,11.215406,13.103863,0.2927542,0.34204832
551,44.85101,10.359091,11.510424,13.152741,0.300455,0.3433242
552,44.85101,10.398485,11.955804,13.224487,0.3120807,0.34519696
553,44.85101,10.437879,12.51969,13.315564,0.32679972,0.34757435
554,44.85101,10.477273,13.053928,13.42029,0.34074488,0.35030797
555,44.85101,10.516666,13.29895,13.531386,0.34714067,0.35320792
556,44.85101,10.556061,13.098266,13.640774,0.34190223,0.35606325
557,44.85101,10.595454,12.599332,13.740245,0.32887864,0.3586597
558,44.85101,10.634849,12.063475,13.821651,0.31489122,0.36078468
559,44.85101,10.674242,11.641475,13.876823,0.3038758,0.36222482
560,44.85101,10.713636,11.36109,13.897867,0.29655695,0.3627741
561,44.85101,10.753031,11.1893215,13.877589,0.2920733,0.3622448
562,44.85101,10.792424,11.079377,13.810084,0.28920346,0.36048272
563,44.85101,10.831819,10.992976,13.691165,0.28694814,0.3573786
564,44.85101,10.871212,10.907054,13.518613,0.28470534,0.3528745
565,44.85101,10.910606,10.812348,13.292205,0.28223324,0.3469646
566,44.85101,10.95,10.7094,13.013714,0.279546,0.3396952
567,44.85101,10.989394,10.605734,12.686925,0.27684,0.33116505
568,44.85101,11.028788,10.514598,12.317961,0.2744611,0.32153404
569,44.85101,11.068182,10.451544,11.915622,0.2728152,0.31103185
570,44.85101,11.107575,10.426729,11.491619,0.27216747,0.29996416
571,44.85101,11.14697,10.43858,11.059919,0.2724768,0.28869554
572,44.85101,11.186363,10.475863,10.635263,0.27345002,0.2776108
573,44.85101,11.225758,10.524816,10.23102,0.27472782,0.2670589
574,44.85101,11.265152,10.574123,9.857605,0.2760149,0.2573117
575,44.85101,11.304545,10.616624,9.52168,0.2771243,0.2485431
576,44.85101,11.34394,10.649289,9.226342,0.27797693,0.24083394
577,44.85101,11.383333,10.672208,8.971839,0.27857518,0.23419067
578,44.85101,11.422728,10.687151,8.756353,0.27896523,0.22856589
579,44.85101,11.462121,10.696332,8.576815,0.27920488,0.22387941
580,44.85101,11.501515,10.701707,8.429445,0.27934518,0.22003265
581,44.85101,11.540909,10.704733,8.310237,0.27942416,0.21692097
582,44.85101,11.580303,10.706383,8.215215,0.27946723,0.21444061
583,44.85101,11.619697,10.707258,8.140638,0.27949008,0.21249396
584,44.85101,11.659091,10.707712,8.083089,0.27950194,0.21099176
585,44.85101,11.698484,10.707943,8.039542,0.27950796,0.20985506
586,44.85101,11.737879,10.708059,8.007359,0.279511,0.20901498
587,44.85101,11.777273,10.708117,7.9842815,0.2795125,0.2084126
588,44.85101,11.816667,10.708144,7.968411,0.2795132,0.20799834
589,44.85101,11.856061,10.708158,7.9581585,0.27951357,0.20773071
590,44.85101,11.895454,10.708164,7.952221,0.27951375,0.20757572
591,44.85101,11.934849,10.708167,7.9495378,0.2795138,0.20750569
592,44.85101,11.974242,10.708169,7.949253,0.27951387,0.20749827
593,44.85101,12.013637,10.708169,7.9506874,0.27951387,0.2075357
594,44.85101,12.05303,10.70817,7.95331,0.2795139,0.20760415
595,44.85101,12.092424,10.70817,7.956704,0.2795139,0.20769276
596,44.85101,12.131818,10.70817,7.9605527,0.2795139,0.2077932
597,44.85101,12.171212,10.70817,7.9646187,0.2795139,0.20789935
598,44.85101,12.210606,10.70817,7.968727,0.2795139,0.20800659
599,44.85101,12.25,10.70817,7.9727516,0.2795139,0.20811164
600,44.871212,8.35,10.708346,7.2496305,0.27951849,0.1892361
601,44.871212,8.389394,10.7084055,7.1960926,0.27952003,0.18783861
602,44.871212,8.428788,10.708409,7.1458206,0.27952012,0.18652637
603,44.871212,8.468182,10.708208,7.1008315,0.27951488,0.18535203
604,44.871212,8.507576,10.7074585,7.063593,0.27949533,0.18438
605,44.871212,8.546969,10.705438,7.037011,0.27944258,0.18368614
606,44.871212,8.586364,10.700757,7.024608,0.2793204,0.18336238
607,44.871212,8.625757,10.691006,7.03046,0.27906585,0.18351513
608,44.871212,8.665152,10.672523,7.059313,0.27858338,0.18426827
609,44.871212,8.704545,10.640954,7.116453,0.27775937,0.1857598
610,44.871212,8.743939,10.593899,7.207579,0.27653107,0.18813844
611,44.871212,8.783334,10.537417,7.3384843,0.27505675,0.19155544
612,44.871212,8.822727,10.495973,7.514382,0.27397493,0.19614688
613,44.871212,8.862122,10.51745,7.7391624,0.27453557,0.2020143
614,44.871212,8.901515,10.654752,8.014142,0.27811953,0.20919205
615,44.871212,8.940909,10.915798,8.337019,0.28493357,0.21762006
616,44.871212,8.980303,11.22329,8.701114,0.29296002,0.22712398
617,44.871212,9.019697,11.451728,9.095592,0.29892287,0.23742098
618,44.871212,9.059091,11.525845,9.506512,0.30085754,0.24814716
619,44.871212,9.098485,11.465716,9.918745,0.299288,0.25890765
620,44.871212,9.137878,11.337888,10.318107,0.29595134,0.2693321
621,44.871212,9.177273,11.197364,10.693322,0.29228324,0.27912632
622,44.871212,9.216666,11.071958,11.03707,0.28900978,0.28809914
623,44.871212,9.256061,10.971116,11.346478,0.28637752,0.29617557
624,44.871212,9.295455,10.896076,11.622609,0.2844188,0.30338338
625,44.871212,9.334848,10.845069,11.869567,0.28308734,0.30982968
626,44.871212,9.374243,10.815356,12.093218,0.28231177,0.3156676
627,44.871212,9.413636,10.804211,12.29982,0.28202084,0.3210605
628,44.871212,9.453031,10.809428,12.49478,0.282157,0.32614952
629,44.871212,9.492424,10.829237,12.681711,0.28267407,0.33102897
630,44.871212,9.531818,10.861432,12.861894,0.28351447,0.33573225
631,44.871212,9.571212,10.90195,13.034146,0.2845721,0.34022853
632,44.871212,9.610606,10.943846,13.19528,0.2856657,0.3444346
633,44.871212,9.65,10.977941,13.340819,0.28655568,0.34823358
634,44.871212,9.689394,10.995871,13.466021,0.2870237,0.35150167
635,44.871212,9.728787,10.994336,13.566876,0.28698364,0.35413432
636,44.871212,9.768182,10.978005,13.640853,0.28655738,0.3560653
637,44.871212,9.807576,10.9589,13.687285,0.28605866,0.35727733
638,44.871212,9.84697,10.952126,13.707293,0.28588182,0.35779956
639,44.871212,9.886364,10.9695015,13.703449,0.28633538,0.35769925
640,44.871212,9.925757,11.013395,13.679275,0.28748113,0.3570682
641,44.871212,9.965152,11.073493,13.638726,0.28904986,0.35600978
642,44.871212,10.004545,11.1294,13.5858965,0.2905092,0.3546308
643,44.871212,10.04394,11.159714,13.524923,0.29130048,0.3530392
644,44.871212,10.083333,11.153208,13.46007,0.29113066,0.35134634
645,44.871212,10.122727,11.114915,13.39596,0.2901311,0.34967288
646,44.871212,10.162121,11.06369,13.337652,0.28879398,0.3481509
647,44.871212,10.201515,11.025187,13.290546,0.28778893,0.3469213
648,44.871212,10.240909,11.027029,13.259968,0.28783703,0.34612313
649,44.871212,10.280303,11.099439,13.250589,0.28972712,0.3458783
650,44.871212,10.319697,11.279014,13.2658,0.29441455,0.34627536
651,44.871212,10.359091,11.608672,13.307096,0.30301958,0.34735328
652,44.871212,10.398485,12.121745,13.373615,0.31641224,0.34908965
653,44.871212,10.437879,12.793194,13.4619875,0.333939,0.3513964
654,44.871212,10.477273,13.455042,13.566463,0.3512151,0.35412353
655,44.871212,10.516666,13.769662,13.679441,0.3594276,0.3570726
656,44.871212,10.556061,13.512966,13.792391,0.3527271,0.36002088
657,44.871212,10.595454,12.8971195,13.89661,0.33665174,0.3627413
658,44.871212,10.634849,12.264452,13.983333,0.3201373,0.36500502
659,44.871212,10.674242,11.786715,14.043663,0.307667,0.3665798
660,44.871212,10.713636,11.482258,14.068878,0.2997198,0.367238
661,44.871212,10.753031,11.302385,14.05102,0.2950246,0.36677185
662,44.871212,10.792424,11.186828,13.983582,0.29200822,0.3650115
663,44.871212,10.831819,11.088784,13.861992,0.289449,0.36183766
664,44.871212,10.871212,10.982098,13.683924,0.2866642,0.35718957
665,44.871212,10.910606,10.858427,13.449204,0.28343603,0.35106274
666,44.871212,10.95,10.721041,13.159752,0.27984986,0.3435072
667,44.871212,10.989394,10.58101,12.819532,0.27619463,0.3346265
668,44.871212,11.028788,10.45675,12.434887,0.2729511,0.32458615
669,44.871212,11.068182,10.3706255,12.014996,0.27070302,0.31362578
670,44.871212,11.107575,10.337592,11.5722885,0.26984075,0.30206984
671,44.871212,11.14697,10.354938,11.121857,0.2702935,0.2903123
672,44.871212,11.186363,10.406093,10.679704,0.2716288,0.27877083
673,44.871212,11.225758,10.471941,10.260224,0.27334765,0.26782122
674,44.871212,11.265152,10.537371,9.874365,0.27505553,0.2577492
675,44.871212,11.304545,10.593005,9.528846,0.27650777,0.24873015
676,44.871212,11.34394,10.635109,9.226474,0.2776068,0.24083738
677,44.871212,11.383333,10.664163,8.967079,0.27836516,0.23406643
678,44.871212,11.422728,10.682791,8.7484,0.27885142,0.22835827
679,44.871212,11.462121,10.694054,8.566963,0.27914542,0.22362226
680,44.871212,11.501515,10.700551,8.418649,0.27931502,0.21975084
681,44.871212,11.540909,10.704161,8.299177,0.27940923,0.21663228
682,44.871212,11.580303,10.706104,8.204362,0.27945995,0.21415733
683,44.871212,11.619697,10.707125,8.130301,0.2794866,0.21222414
684,44.871212,11.659091,10.707649,8.073454,0.2795003,0.21074025
685,44.871212,11.698484,10.707914,8.030712,0.27950722,0.20962457
686,44.871212,11.737879,10.708046,7.999371,0.27951065,0.20880648
687,44.871212,11.777273,10.70811,7.977135,0.27951232,0.20822607
688,44.871212,11.816667,10.708141,7.9620705,0.27951315,0.20783283
689,44.871212,11.856061,10.708157,7.952576,0.27951354,0.207585
690,44.871212,11.895454,10.708163,7.947337,0.27951372,0.20744824
691,44.871212,11.934849,10.708167,7.9452877,0.2795138,0.20739475
692,44.871212,11.974242,10.708169,7.945572,0.27951387,0.20740217
693,44.871212,12.013637,10.708169,7.9475136,0.27951387,0.20745285
694,44.871212,12.05303,10.70817,7.9505825,0.2795139,0.20753296
695,44.871212,12.092424,10.70817,7.9543676,0.2795139,0.20763177
696,44.871212,12.131818,10.70817,7.958558,0.2795139,0.20774114
697,44.871212,12.171212,10.70817,7.96292,0.2795139,0.20785502
698,44.871212,12.210606,10.70817,7.9672832,0.2795139,0.2079689
699,44.871212,12.25,10.70817,7.971528,0.2795139,0.2080797
700,44.891415,8.35,10.708444,7.2505984,0.27952102,0.18926138
701,44.891415,8.389394,10.708578,7.199976,0.27952453,0.18793999
702,44.891415,8.428788,10.708703,7.1534767,0.2795278,0.18672621
703,44.891415,8.468182,10.708683,7.113236,0.27952728,0.18567581
704,44.891415,8.507576,10.708172,7.08184,0.27951393,0.1848563
705,44.891415,8.546969,10.706394,7.0623136,0.27946752,0.1843466
706,44.891415,8.586364,10.701774,7.058283,0.2793469,0.18424138
707,44.891415,8.625757,10.691415,7.0739317,0.27907652,0.18464987
708,44.891415,8.665152,10.670612,7.1140957,0.27853352,0.18569826
709,44.891415,8.704545,10.633094,7.1841726,0.27755418,0.18752746
