,Latitude,Longitude,NOx,Normalized
544,44.771107,11.213568,5.99019,0.33587548
545,44.771107,11.232412,6.028919,0.33804706
546,44.771107,11.251256,6.069741,0.34033597
547,44.771107,11.270101,6.1116114,0.34268367
548,44.771107,11.288945,6.153568,0.3450362
549,44.771107,11.307789,6.1947665,0.34734625
550,44.771107,11.326633,6.2345076,0.34957457
551,44.771107,11.345477,6.2722335,0.3516899
552,44.771107,11.364322,6.30754,0.35366958
553,44.771107,11.383165,6.3401494,0.35549802
554,44.771107,11.40201,6.3699155,0.35716704
555,44.771107,11.420855,6.3967934,0.35867408
556,44.771107,11.439698,6.4208226,0.36002144
557,44.771107,11.458543,6.442112,0.36121514
558,44.771107,11.477386,6.4608154,0.36226386
559,44.771107,11.496231,6.477123,0.36317822
560,44.771107,11.515076,6.4912395,0.36396977
561,44.771107,11.533919,6.5033793,0.36465046
562,44.771107,11.552764,6.513757,0.36523235
563,44.771107,11.571608,6.5225782,0.36572698
564,44.771107,11.590452,6.5300374,0.3661452
565,44.771107,11.609297,6.536315,0.3664972
566,44.771107,11.62814,6.5415735,0.36679205
567,44.771107,11.646985,6.5459604,0.367038
568,44.771107,11.665829,6.549606,0.36724243
569,44.771107,11.684673,6.552624,0.36741167
570,44.771107,11.703518,6.5551147,0.36755133
571,44.771107,11.722362,6.5571632,0.36766618
572,44.771107,11.741206,6.5588427,0.36776033
573,44.771107,11.76005,6.560216,0.36783734
574,44.771107,11.778894,6.561336,0.36790016
575,44.771107,11.797739,6.5622473,0.36795124
576,44.771107,11.816583,6.562987,0.3679927
577,44.771107,11.835427,6.5635853,0.36802626
578,44.771107,11.854271,6.5640693,0.3680534
579,44.771107,11.873116,6.5644593,0.36807528
580,44.771107,11.89196,6.564773,0.36809286
581,44.771107,11.910804,6.565026,0.36810705
582,44.771107,11.929648,6.565228,0.36811838
583,44.771107,11.948492,6.56539,0.36812747
584,44.771107,11.967337,6.5655193,0.3681347
585,44.771107,11.986181,6.565623,0.36814052
586,44.771107,12.005025,6.5657053,0.36814514
587,44.771107,12.0238695,6.565771,0.36814883
588,44.771107,12.042713,6.565823,0.36815175
589,44.771107,12.061558,6.5658646,0.36815408
590,44.771107,12.080402,6.5658975,0.36815593
591,44.771107,12.099246,6.5659237,0.3681574
592,44.771107,12.118091,6.565944,0.36815852
593,44.771107,12.136934,6.5659604,0.36815944
594,44.771107,12.155779,6.5659733,0.36816016
595,44.771107,12.1746235,6.565984,0.36816075
596,44.771107,12.193467,6.5659914,0.36816117
597,44.771107,12.212312,6.565998,0.36816156
598,44.771107,12.231155,6.566003,0.36816183
