,Latitude,Longitude,NO2,norm
36631,46.497234,8.928392,11.194318,0.29223016
36632,46.497234,8.942211,11.194399,0.29223228
36633,46.497234,8.95603,11.194496,0.2922348
36634,46.497234,8.96985,11.194612,0.29223782
36635,46.497234,8.983668,11.194749,0.29224142
36636,46.497234,8.997487,11.194914,0.29224572
36637,46.497234,9.011307,11.195109,0.2922508
36638,46.497234,9.0251255,11.195341,0.29225686
36639,46.497234,9.038945,11.195616,0.29226404
36640,46.497234,9.052764,11.195939,0.29227248
36641,46.497234,9.066583,11.196318,0.29228237
36642,46.497234,9.080402,11.196757,0.29229385
36643,46.497234,9.094221,11.197266,0.2923071
36644,46.497234,9.10804,11.197847,0.2923223
36645,46.497234,9.12186,11.19851,0.2923396
36646,46.497234,9.135678,11.199256,0.29235908
36647,46.497234,9.149497,11.200088,0.29238078
36648,46.497234,9.163317,11.201006,0.29240474
36649,46.497234,9.177135,11.202007,0.2924309
36650,46.497234,9.190955,11.203086,0.29245904
36651,46.497234,9.204774,11.204232,0.292489
36652,46.497234,9.218593,11.205432,0.29252028
36653,46.497234,9.232412,11.206666,0.2925525
36654,46.497234,9.246231,11.207912,0.29258505
36655,46.497234,9.26005,11.209144,0.2926172
36656,46.497234,9.2738695,11.210329,0.29264814
36657,46.497234,9.287688,11.211437,0.29267707
36658,46.497234,9.301508,11.212433,0.29270306
36659,46.497234,9.315327,11.213282,0.2927252
36660,46.497234,9.329145,11.213954,0.29274276
36661,46.497234,9.342965,11.214419,0.29275492
36662,46.497234,9.356784,11.214658,0.29276115
36663,46.497234,9.370603,11.214654,0.29276103
36664,46.497234,9.384422,11.2144,0.2927544
36665,46.497234,9.398241,11.2139,0.29274136
36666,46.497234,9.412061,11.213164,0.29272217
36667,46.497234,9.4258795,11.212218,0.29269746
36668,46.497234,9.439698,11.211092,0.29266804
36669,46.497234,9.453518,11.209824,0.29263493
36670,46.497234,9.467337,11.208459,0.29259932
36671,46.497234,9.481155,11.207047,0.29256248
36672,46.497234,9.494975,11.205641,0.29252574
36673,46.497234,9.508794,11.20429,0.29249048
36674,46.497234,9.522614,11.203047,0.29245803
36675,46.497234,9.536432,11.201957,0.29242957
36676,46.497234,9.550251,11.20106,0.29240617
36677,46.497234,9.564071,11.200392,0.2923887
36678,46.497234,9.577889,11.19998,0.29237798
36679,46.497234,9.591708,11.199842,0.29237437
36680,46.497234,9.605528,11.199991,0.29237828
36681,46.497234,9.619347,11.200427,0.29238963
36682,46.497234,9.633165,11.201143,0.29240835
36683,46.497234,9.646985,11.202126,0.29243398
36684,46.497234,9.660804,11.203349,0.29246593
36685,46.497234,9.6746235,11.204783,0.29250336
36686,46.497234,9.688442,11.206389,0.2925453
36687,46.497234,9.702261,11.20812,0.29259047
36688,46.497234,9.716081,11.209926,0.29263762
36689,46.497234,9.729899,11.211747,0.29268515
36690,46.497234,9.743718,11.213526,0.29273158
36691,46.497234,9.757538,11.2152,0.2927753
36692,46.497234,9.771357,11.216708,0.29281467
36693,46.497234,9.785176,11.217992,0.29284817
36694,46.497234,9.798995,11.218998,0.29287443
36695,46.497234,9.812814,11.21968,0.29289225
36696,46.497234,9.826633,11.220002,0.29290065
36697,46.497234,9.840452,11.219937,0.29289895
36698,46.497234,9.854271,11.21947,0.29288676
36699,46.497234,9.868091,11.218594,0.29286388
36700,46.497234,9.881909,11.217311,0.2928304
36701,46.497234,9.895729,11.215625,0.2927864
36702,46.497234,9.909548,11.213545,0.2927321
36703,46.497234,9.923367,11.211071,0.2926675
36704,46.497234,9.937186,11.208195,0.2925924
36705,46.497234,9.951005,11.204889,0.29250613
36706,46.497234,9.964824,11.201104,0.29240733
36707,46.497234,9.978643,11.196758,0.29229388
36708,46.497234,9.992462,11.19173,0.2921626
36709,46.497234,10.006282,11.185849,0.2920091
36710,46.497234,10.020101,11.178889,0.29182738
36711,46.497234,10.033919,11.170556,0.29160985
36712,46.497234,10.047739,11.160472,0.2913466
36713,46.497234,10.061558,11.148169,0.29102543
36714,46.497234,10.0753765,11.133065,0.29063115
36715,46.497234,10.089196,11.114453,0.29014528
36716,46.497234,10.103015,11.091486,0.2895457
36717,46.497234,10.116835,11.063144,0.28880584
36718,46.497234,10.130653,11.028238,0.2878946
36719,46.497234,10.144472,10.985384,0.2867759
36720,46.497234,10.158292,10.933003,0.2854085
36721,46.497234,10.172111,10.869346,0.2837467
36722,46.497234,10.185929,10.792503,0.2817407
36723,46.497234,10.199749,10.70048,0.27933842
36724,46.497234,10.213568,10.591334,0.27648914
36725,46.497234,10.227386,10.4633,0.27314678
36726,46.497234,10.241206,10.315056,0.26927683
36727,46.497234,10.255025,10.146105,0.26486632
36728,46.497234,10.268845,9.957166,0.25993404
36729,46.497234,10.282663,9.750794,0.25454667
36730,46.497234,10.296482,9.532009,0.24883522
36731,46.497234,10.310302,9.308944,0.24301206
36732,46.497234,10.3241205,9.093443,0.23738635
36733,46.497234,10.337939,8.9010725,0.23236448
36734,46.497234,10.351759,8.750268,0.2284277
36735,46.497234,10.365578,8.6596985,0.22606336
36736,46.497234,10.379397,8.643103,0.22563012
36737,46.497234,10.393216,8.703255,0.2272004
36738,46.497234,10.407035,8.830469,0.23052137
36739,46.497234,10.420855,9.007427,0.23514089
36740,46.497234,10.434673,9.215132,0.24056306
36741,46.497234,10.448492,9.436578,0.24634397
36742,46.497234,10.462312,9.6583395,0.2521331
36743,46.497234,10.4761305,9.87071,0.25767708
36744,46.497234,10.48995,10.067451,0.26281303
36745,46.497234,10.503769,10.245007,0.2674482
36746,46.497234,10.517588,10.401963,0.27154556
36747,46.497234,10.531407,10.538368,0.27510646
36748,46.497234,10.545226,10.655219,0.27815688
36749,46.497234,10.559045,10.754117,0.28073862
36750,46.497234,10.572865,10.836964,0.28290135
36751,46.497234,10.586683,10.90573,0.28469652
36752,46.497234,10.600503,10.962365,0.28617498
36753,46.497234,10.614322,11.008677,0.28738394
36754,46.497234,10.62814,11.046315,0.28836653
36755,46.497234,10.64196,11.0767355,0.28916064
36756,46.497234,10.655779,11.101194,0.28979915
36757,46.497234,10.669598,11.120772,0.29031023
36758,46.497234,10.683417,11.13638,0.2907177
36759,46.497234,10.697236,11.148772,0.2910412
36760,46.497234,10.711055,11.158579,0.2912972
36761,46.497234,10.7248745,11.166314,0.2914991
36762,46.497234,10.738693,11.172398,0.29165792
36763,46.497234,10.752513,11.177168,0.29178247
36764,46.497234,10.766332,11.180901,0.2918799
36765,46.497234,10.78015,11.183813,0.29195592
36766,46.497234,10.79397,11.186081,0.29201514
36767,46.497234,10.807789,11.187843,0.29206115
36768,46.497234,10.821608,11.18921,0.29209682
36769,46.497234,10.835427,11.190268,0.29212442
36770,46.497234,10.849246,11.191085,0.29214576
36771,46.497234,10.863066,11.191715,0.2921622
36772,46.497234,10.876884,11.192202,0.2921749
36773,46.497234,10.890703,11.192575,0.29218468
36774,46.497234,10.904523,11.1928625,0.29219216
36775,46.497234,10.918342,11.193082,0.29219788
36776,46.497234,10.93216,11.193251,0.2922023
36777,46.497234,10.94598,11.19338,0.2922057
36778,46.497234,10.959799,11.193479,0.29220825
36779,46.497234,10.9736185,11.193554,0.29221022
36780,46.497234,10.987437,11.193611,0.2922117
36781,46.497234,11.001256,11.193655,0.29221284
36782,46.497234,11.015076,11.193688,0.29221374
36783,46.497234,11.028894,11.193714,0.2922144
36784,46.497234,11.042713,11.193733,0.2922149
36785,46.497234,11.056533,11.1937475,0.29221526
36786,46.497234,11.070352,11.193759,0.2922156
36787,46.497234,11.084171,11.193768,0.2922158
36788,46.497234,11.09799,11.193773,0.29221594
36789,46.497234,11.111809,11.193778,0.29221606
36790,46.497234,11.125628,11.193782,0.29221618
36791,46.497234,11.139447,11.193785,0.29221624
36792,46.497234,11.153266,11.193787,0.2922163
36793,46.497234,11.167086,11.193789,0.29221633
36794,46.497234,11.180904,11.1937895,0.29221636
36795,46.497234,11.194724,11.19379,0.2922164
36796,46.497234,11.208543,11.193791,0.29221642
36797,46.497234,11.222362,11.193791,0.29221642
36798,46.497234,11.236181,11.193792,0.29221645
36799,46.497234,11.25,11.193792,0.29221645
36800,46.506783,8.5,11.1938,0.29221663
36801,46.506783,8.513819,11.193801,0.29221666
36802,46.506783,8.527638,11.193803,0.29221672
36803,46.506783,8.541457,11.193805,0.29221678
36804,46.506783,8.555276,11.193807,0.2922168
36805,46.506783,8.569096,11.193809,0.29221687
36806,46.506783,8.582914,11.193811,0.29221693
36807,46.506783,8.596734,11.193814,0.29221702
36808,46.506783,8.610553,11.193817,0.29221708
36809,46.506783,8.624372,11.193821,0.2922172
36810,46.506783,8.638191,11.193825,0.29221728
36811,46.506783,8.65201,11.19383,0.2922174
36812,46.506783,8.665829,11.193835,0.29221755
36813,46.506783,8.679648,11.193841,0.2922177
36814,46.506783,8.693467,11.193848,0.29221788
36815,46.506783,8.707287,11.193855,0.2922181
36816,46.506783,8.721106,11.193863,0.2922183
36817,46.506783,8.734924,11.193872,0.29221854
36818,46.506783,8.748744,11.193882,0.29221877
36819,46.506783,8.762563,11.193893,0.29221907
36820,46.506783,8.7763815,11.193907,0.29221943
36821,46.506783,8.790201,11.19392,0.2922198
36822,46.506783,8.80402,11.193936,0.2922202
36823,46.506783,8.81784,11.193954,0.29222068
36824,46.506783,8.831658,11.1939745,0.2922212
36825,46.506783,8.845477,11.193998,0.2922218
36826,46.506783,8.859297,11.194025,0.29222253
36827,46.506783,8.873116,11.1940565,0.29222333
36828,46.506783,8.886934,11.194093,0.2922243
36829,46.506783,8.900754,11.194136,0.2922254
36830,46.506783,8.914573,11.194186,0.29222673
36831,46.506783,8.928392,11.194246,0.29222828
36832,46.506783,8.942211,11.194318,0.29223016
36833,46.506783,8.95603,11.194403,0.29223236
36834,46.506783,8.96985,11.194504,0.29223502
36835,46.506783,8.983668,11.194625,0.29223818
36836,46.506783,8.997487,11.194769,0.29224193
36837,46.506783,9.011307,11.19494,0.2922464
36838,46.506783,9.0251255,11.195141,0.29225165
36839,46.506783,9.038945,11.195379,0.29225788
36840,46.506783,9.052764,11.19566,0.29226518
36841,46.506783,9.066583,11.195986,0.2922737
36842,46.506783,9.080402,11.196364,0.2922836
36843,46.506783,9.094221,11.1968,0.29229495
36844,46.506783,9.10804,11.197299,0.29230797
36845,46.506783,9.12186,11.197864,0.29232273
36846,46.506783,9.135678,11.198498,0.29233927
36847,46.506783,9.149497,11.1992035,0.2923577
36848,46.506783,9.163317,11.19998,0.29237798
36849,46.506783,9.177135,11.200824,0.2924
36850,46.506783,9.190955,11.201731,0.29242367
36851,46.506783,9.204774,11.202691,0.29244876
36852,46.506783,9.218593,11.203693,0.29247493
36853,46.506783,9.232412,11.204721,0.29250175
36854,46.506783,9.246231,11.205757,0.29252878
36855,46.506783,9.26005,11.206778,0.29255542
36856,46.506783,9.2738695,11.207757,0.292581
36857,46.506783,9.287688,11.208671,0.29260483
36858,46.506783,9.301508,11.209489,0.2926262
36859,46.506783,9.315327,11.210185,0.29264438
36860,46.506783,9.329145,11.210734,0.29265872
36861,46.506783,9.342965,11.211114,0.29266864
36862,46.506783,9.356784,11.211306,0.29267362
36863,46.506783,9.370603,11.211298,0.29267344
36864,46.506783,9.384422,11.211086,0.2926679
36865,46.506783,9.398241,11.210673,0.29265714
36866,46.506783,9.412061,11.21007,0.29264137
36867,46.506783,9.4258795,11.209292,0.29262108
36868,46.506783,9.439698,11.208369,0.29259697
36869,46.506783,9.453518,11.207331,0.29256988
36870,46.506783,9.467337,11.206214,0.2925407
36871,46.506783,9.481155,11.205059,0.29251057
36872,46.506783,9.494975,11.203909,0.29248053
36873,46.506783,9.508794,11.2028055,0.29245174
36874,46.506783,9.522614,11.20179,0.29242522
36875,46.506783,9.536432,11.200899,0.29240197
36876,46.506783,9.550251,11.200169,0.2923829
36877,46.506783,9.564071,11.199627,0.29236877
36878,46.506783,9.577889,11.199295,0.2923601
36879,46.506783,9.591708,11.19919,0.29235736
36880,46.506783,9.605528,11.19932,0.29236075
36881,46.506783,9.619347,11.199687,0.29237032
36882,46.506783,9.633165,11.200285,0.29238594
36883,46.506783,9.646985,11.201102,0.29240727
36884,46.506783,9.660804,11.202117,0.29243377
36885,46.506783,9.6746235,11.203305,0.2924648
36886,46.506783,9.688442,11.204633,0.29249942
36887,46.506783,9.702261,11.206062,0.29253677
36888,46.506783,9.716081,11.20755,0.2925756
36889,46.506783,9.729899,11.209049,0.29261473
36890,46.506783,9.743718,11.21051,0.29265288
36891,46.506783,9.757538,11.211883,0.2926887
36892,46.506783,9.771357,11.213115,0.29272085
36893,46.506783,9.785176,11.214159,0.29274812
36894,46.506783,9.798995,11.214971,0.2927693
36895,46.506783,9.812814,11.215512,0.29278344
36896,46.506783,9.826633,11.215753,0.29278973
36897,46.506783,9.840452,11.215668,0.2927875
36898,46.506783,9.854271,11.215242,0.2927764
36899,46.506783,9.868091,11.214468,0.2927562
36900,46.506783,9.881909,11.213343,0.2927268
36901,46.506783,9.895729,11.211864,0.29268822
36902,46.506783,9.909548,11.210032,0.2926404
36903,46.506783,9.923367,11.207839,0.29258314
36904,46.506783,9.937186,11.205265,0.29251593
36905,46.506783,9.951005,11.202278,0.29243797
36906,46.506783,9.964824,11.198819,0.29234767
36907,46.506783,9.978643,11.1948,0.29224277
36908,46.506783,9.992462,11.1901,0.29212004
36909,46.506783,10.006282,11.184545,0.29197502
36910,46.506783,10.020101,11.177912,0.29180187
36911,46.506783,10.033919,11.16991,0.291593
36912,46.506783,10.047739,11.160174,0.29133883
36913,46.506783,10.061558,11.148247,0.29102746
36914,46.506783,10.0753765,11.133562,0.2906441
36915,46.506783,10.089196,11.115436,0.2901709
36916,46.506783,10.103015,11.093046,0.28958645
36917,46.506783,10.116835,11.06541,0.28886497
36918,46.506783,10.130653,11.031381,0.28797665
36919,46.506783,10.144472,10.989629,0.28688672
36920,46.506783,10.158292,10.93864,0.28555563
36921,46.506783,10.172111,10.876745,0.28393987
36922,46.506783,10.185929,10.802136,0.28199217
36923,46.506783,10.199749,10.7129345,0.27966353
36924,46.506783,10.213568,10.607333,0.2769068
36925,46.506783,10.227386,10.483724,0.27367994
36926,46.506783,10.241206,10.3409605,0.26995307
36927,46.506783,10.255025,10.178719,0.26571772
36928,46.506783,10.268845,9.997885,0.260997
36929,46.506783,10.282663,9.801133,0.25586078
36930,46.506783,10.296482,9.593496,0.25044036
36931,46.506783,10.310302,9.382938,0.2449437
36932,46.506783,10.3241205,9.1808195,0.23966734
36933,46.506783,10.337939,9.001734,0.23499227
36934,46.506783,10.351759,8.862495,0.23135741
36935,46.506783,10.365578,8.779512,0.22919112
36936,46.506783,10.379397,8.764374,0.22879593
36937,46.506783,10.393216,8.819354,0.2302312
36938,46.506783,10.407035,8.936405,0.23328684
36939,46.506783,10.420855,9.100576,0.23757258
36940,46.506783,10.434673,9.294794,0.24264267
36941,46.506783,10.448492,9.503284,0.24808536
36942,46.506783,10.462312,9.71329,0.2535676
36943,46.506783,10.4761305,9.915393,0.25884354
36944,46.506783,10.48995,10.1034,0.2637515
36945,46.506783,10.503769,10.273681,0.26819673
36946,46.506783,10.517588,10.424667,0.27213827
36947,46.506783,10.531407,10.556233,0.27557284
36948,46.506783,10.545226,10.669201,0.27852187
36949,46.506783,10.559045,10.76501,0.28102297
36950,46.506783,10.572865,10.845415,0.28312197
36951,46.506783,10.586683,10.912263,0.28486705
36952,46.506783,10.600503,10.967399,0.28630638
36953,46.506783,10.614322,11.012545,0.28748494
36954,46.506783,10.62814,11.049279,0.2884439
36955,46.506783,10.64196,11.079001,0.2892198
36956,46.506783,10.655779,11.102923,0.28984427
36957,46.506783,10.669598,11.122089,0.29034463
36958,46.506783,10.683417,11.13738,0.29074377
36959,46.506783,10.697236,11.149531,0.291061
36960,46.506783,10.711055,11.159154,0.2913122
36961,46.506783,10.7248745,11.166749,0.29151046
36962,46.506783,10.738693,11.172726,0.29166648
36963,46.506783,10.752513,11.177417,0.29178897
36964,46.506783,10.766332,11.1810875,0.29188478
36965,46.506783,10.78015,11.183953,0.29195958
36966,46.506783,10.79397,11.186187,0.2920179
36967,46.506783,10.807789,11.1879225,0.2920632
36968,46.506783,10.821608,11.189269,0.29209837
36969,46.506783,10.835427,11.190312,0.29212558
36970,46.506783,10.849246,11.191118,0.29214662
36971,46.506783,10.863066,11.191741,0.2921629
36972,46.506783,10.876884,11.192221,0.2921754
36973,46.506783,10.890703,11.192589,0.29218504
36974,46.506783,10.904523,11.192873,0.29219243
36975,46.506783,10.918342,11.19309,0.29219812
36976,46.506783,10.93216,11.193256,0.29220244
36977,46.506783,10.94598,11.193384,0.29220578
36978,46.506783,10.959799,11.193481,0.2922083
36979,46.506783,10.9736185,11.193557,0.29221028
36980,46.506783,10.987437,11.193613,0.29221177
36981,46.506783,11.001256,11.193657,0.2922129
36982,46.506783,11.015076,11.193689,0.29221377
36983,46.506783,11.028894,11.193714,0.2922144
36984,46.506783,11.042713,11.193733,0.2922149
36985,46.506783,11.056533,11.193748,0.2922153
36986,46.506783,11.070352,11.193759,0.2922156
36987,46.506783,11.084171,11.193768,0.2922158
36988,46.506783,11.09799,11.193774,0.29221597
36989,46.506783,11.111809,11.193779,0.2922161
36990,46.506783,11.125628,11.193782,0.29221618
36991,46.506783,11.139447,11.193785,0.29221624
36992,46.506783,11.153266,11.193787,0.2922163
36993,46.506783,11.167086,11.193789,0.29221633
36994,46.506783,11.180904,11.1937895,0.29221636
36995,46.506783,11.194724,11.19379,0.2922164
36996,46.506783,11.208543,11.193791,0.29221642
36997,46.506783,11.222362,11.193791,0.29221642
36998,46.506783,11.236181,11.193792,0.29221645
36999,46.506783,11.25,11.193792,0.29221645
37000,46.51633,8.5,11.193799,0.29221663
37001,46.51633,8.513819,11.1938,0.29221663
37002,46.51633,8.527638,11.193801,0.29221666
37003,46.51633,8.541457,11.193803,0.29221672
37004,46.51633,8.555276,11.193805,0.29221678
37005,46.51633,8.569096,11.193806,0.29221678
37006,46.51633,8.582914,11.193809,0.29221687
37007,46.51633,8.596734,11.19381,0.29221693
37008,46.51633,8.610553,11.193813,0.292217
37009,46.51633,8.624372,11.193816,0.29221708
37010,46.51633,8.638191,11.19382,0.29221717
37011,46.51633,8.65201,11.193824,0.29221725
37012,46.51633,8.665829,11.193829,0.29221737
37013,46.51633,8.679648,11.193833,0.29221752
37014,46.51633,8.693467,11.193839,0.29221767
37015,46.51633,8.707287,11.193845,0.29221782
37016,46.51633,8.721106,11.193852,0.292218
37017,46.51633,8.734924,11.19386,0.2922182
37018,46.51633,8.748744,11.193869,0.29221845
37019,46.51633,8.762563,11.193878,0.2922187
37020,46.51633,8.7763815,11.193889,0.29221895
37021,46.51633,8.790201,11.193901,0.29221928
37022,46.51633,8.80402,11.193914,0.29221964
37023,46.51633,8.81784,11.19393,0.29222003
37024,46.51633,8.831658,11.193948,0.2922205
37025,46.51633,8.845477,11.193968,0.292221
37026,46.51633,8.859297,11.193992,0.29222164
37027,46.51633,8.873116,11.194018,0.29222235
37028,46.51633,8.886934,11.194051,0.2922232
37029,46.51633,8.900754,11.194088,0.29222417
37030,46.51633,8.914573,11.194133,0.29222533
37031,46.51633,8.928392,11.194185,0.2922267
37032,46.51633,8.942211,11.194247,0.2922283
37033,46.51633,8.95603,11.194322,0.29223025
37034,46.51633,8.96985,11.19441,0.29223257
37035,46.51633,8.983668,11.194516,0.29223534
37036,46.51633,8.997487,11.194641,0.2922386
37037,46.51633,9.011307,11.19479,0.2922425
37038,46.51633,9.0251255,11.194965,0.29224706
37039,46.51633,9.038945,11.195171,0.29225245
37040,46.51633,9.052764,11.195414,0.29225877
37041,46.51633,9.066583,11.195695,0.2922661
37042,46.51633,9.080402,11.19602,0.2922746
37043,46.51633,9.094221,11.196393,0.29228434
37044,46.51633,9.10804,11.196819,0.29229546
37045,46.51633,9.12186,11.1973,0.292308
37046,46.51633,9.135678,11.197839,0.29232207
37047,46.51633,9.149497,11.198436,0.29233766
37048,46.51633,9.163317,11.199091,0.29235476
37049,46.51633,9.177135,11.199801,0.2923733
37050,46.51633,9.190955,11.200562,0.29239315
37051,46.51633,9.204774,11.201365,0.29241413
37052,46.51633,9.218593,11.202202,0.29243597
37053,46.51633,9.232412,11.203057,0.2924583
37054,46.51633,9.246231,11.2039175,0.29248077
37055,46.51633,9.26005,11.2047615,0.2925028
37056,46.51633,9.2738695,11.205571,0.29252392
37057,46.51633,9.287688,11.206323,0.29254356
37058,46.51633,9.301508,11.206996,0.2925611
37059,46.51633,9.315327,11.207566,0.29257601
37060,46.51633,9.329145,11.208015,0.29258773
37061,46.51633,9.342965,11.2083235,0.29259577
37062,46.51633,9.356784,11.208478,0.29259983
37063,46.51633,9.370603,11.208469,0.2925996
37064,46.51633,9.384422,11.208293,0.292595
37065,46.51633,9.398241,11.2079525,0.2925861
37066,46.51633,9.412061,11.207457,0.29257315
37067,46.51633,9.4258795,11.2068205,0.29255655
37068,46.51633,9.439698,11.206064,0.2925368
37069,46.51633,9.453518,11.2052145,0.29251462
37070,46.51633,9.467337,11.204302,0.29249078
37071,46.51633,9.481155,11.203359,0.29246616
37072,46.51633,9.494975,11.202418,0.29244164
37073,46.51633,9.508794,11.201518,0.29241812
37074,46.51633,9.522614,11.200689,0.2923965
37075,46.51633,9.536432,11.199964,0.29237753
37076,46.51633,9.550251,11.199369,0.29236203
37077,46.51633,9.564071,11.198931,0.2923506
37078,46.51633,9.577889,11.198665,0.29234365
37079,46.51633,9.591708,11.198585,0.29234153
37080,46.51633,9.605528,11.198698,0.2923445
37081,46.51633,9.619347,11.199006,0.29235256
37082,46.51633,9.633165,11.199505,0.29236558
37083,46.51633,9.646985,11.200183,0.29238328
37084,46.51633,9.660804,11.201025,0.29240525
37085,46.51633,9.6746235,11.202007,0.2924309
37086,46.51633,9.688442,11.203103,0.2924595
37087,46.51633,9.702261,11.204282,0.29249027
37088,46.51633,9.716081,11.205506,0.29252225
37089,46.51633,9.729899,11.206738,0.2925544
37090,46.51633,9.743718,11.207936,0.29258567
37091,46.51633,9.757538,11.209059,0.29261497
37092,46.51633,9.771357,11.210063,0.2926412
37093,46.51633,9.785176,11.21091,0.2926633
37094,46.51633,9.798995,11.211562,0.29268032
37095,46.51633,9.812814,11.211988,0.29269147
37096,46.51633,9.826633,11.212161,0.29269597
37097,46.51633,9.840452,11.21206,0.29269332
37098,46.51633,9.854271,11.211671,0.29268315
37099,46.51633,9.868091,11.210982,0.29266518
37100,46.51633,9.881909,11.20999,0.2926393
37101,46.51633,9.895729,11.208685,0.29260522
37102,46.51633,9.909548,11.207062,0.29256284
37103,46.51633,9.923367,11.205106,0.2925118
37104,46.51633,9.937186,11.202792,0.29245138
37105,46.51633,9.951005,11.20008,0.29238057
37106,46.51633,9.964824,11.196907,0.29229775
37107,46.51633,9.978643,11.193181,0.29220048
37108,46.51633,9.992462,11.188779,0.29208556
37109,46.51633,10.006282,11.183529,0.29194853
37110,46.51633,10.020101,11.177214,0.29178366
37111,46.51633,10.033919,11.169548,0.29158354
37112,46.51633,10.047739,11.160177,0.29133892
37113,46.51633,10.061558,11.148658,0.2910382
37114,46.51633,10.0753765,11.134448,0.29066724
37115,46.51633,10.089196,11.116888,0.29020885
37116,46.51633,10.103015,11.095187,0.28964233
37117,46.51633,10.116835,11.068407,0.28894323
37118,46.51633,10.130653,11.035453,0.28808296
37119,46.51633,10.144472,10.995059,0.28702846
37120,46.51633,10.158292,10.945793,0.28574237
37121,46.51633,10.172111,10.886084,0.28418365
37122,46.51633,10.185929,10.81424,0.28230816
37123,46.51633,10.199749,10.728526,0.28007057
37124,46.51633,10.213568,10.6272955,0.2774279
37125,46.51633,10.227386,10.509126,0.27434307
37126,46.51633,10.241206,10.373066,0.2707912
37127,46.51633,10.255025,10.218994,0.2667691
37128,46.51633,10.268845,10.047953,0.26230404
37129,46.51633,10.282663,9.862743,0.25746912
37130,46.51633,10.296482,9.668331,0.25239393
37131,46.51633,10.310302,9.472421,0.24727966
37132,46.51633,10.3241205,9.285707,0.24240546
37133,46.51633,10.337939,9.121582,0.23812093
37134,46.51633,10.351759,8.995014,0.23481685
37135,46.51633,10.365578,8.92011,0.23286146
37136,46.51633,10.379397,8.906493,0.23250599
37137,46.51633,10.393216,8.956019,0.23379888
37138,46.51633,10.407035,9.062077,0.23656753
37139,46.51633,10.420855,9.212017,0.24048176
37140,46.51633,10.434673,9.390831,0.24514973
37141,46.51633,10.448492,9.584249,0.25019893
37142,46.51633,10.462312,9.780374,0.25531882
37143,46.51633,10.4761305,9.970216,0.2602747
37144,46.51633,10.48995,10.147694,0.2649078
37145,46.51633,10.503769,10.309143,0.26912248
37146,46.51633,10.517588,10.452833,0.27287355
37147,46.51633,10.531407,10.578458,0.276153
37148,46.51633,10.545226,10.686637,0.27897704
37149,46.51633,10.559045,10.778624,0.28137836
37150,46.51633,10.572865,10.855998,0.28339824
37151,46.51633,10.586683,10.920459,0.285081
37152,46.51633,10.600503,10.973724,0.28647152
37153,46.51633,10.614322,11.017412,0.287612
37154,46.51633,10.62814,11.053015,0.2885414
37155,46.51633,10.64196,11.081861,0.28929445
37156,46.51633,10.655779,11.105107,0.2899013
37157,46.51633,10.669598,11.123754,0.29038808
37158,46.51633,10.683417,11.138646,0.29077685
37159,46.51633,10.697236,11.150493,0.2910861
37160,46.51633,10.711055,11.159883,0.29133123
37161,46.51633,10.7248745,11.167301,0.2915249
37162,46.51633,10.738693,11.173143,0.2916774
37163,46.51633,10.752513,11.1777315,0.29179716
37164,46.51633,10.766332,11.181325,0.29189098
37165,46.51633,10.78015,11.184133,0.29196426
37166,46.51633,10.79397,11.186321,0.2920214
37167,46.51633,10.807789,11.188024,0.29206586
37168,46.51633,10.821608,11.189345,0.29210034
37169,46.51633,10.835427,11.19037,0.2921271
37170,46.51633,10.849246,11.191161,0.29214776
37171,46.51633,10.863066,11.191772,0.2921637
37172,46.51633,10.876884,11.192245,0.29217604
37173,46.51633,10.890703,11.192607,0.2921855
37174,46.51633,10.904523,11.192886,0.2921928
37175,46.51633,10.918342,11.1931,0.29219836
37176,46.51633,10.93216,11.193264,0.29220265
37177,46.51633,10.94598,11.19339,0.29220593
37178,46.51633,10.959799,11.193486,0.29220846
37179,46.51633,10.9736185,11.19356,0.29221037
37180,46.51633,10.987437,11.193616,0.29221183
37181,46.51633,11.001256,11.193658,0.29221293
37182,46.51633,11.015076,11.193691,0.2922138
37183,46.51633,11.028894,11.193715,0.29221442
37184,46.51633,11.042713,11.193734,0.29221493
37185,46.51633,11.056533,11.193748,0.2922153
37186,46.51633,11.070352,11.19376,0.2922156
37187,46.51633,11.084171,11.193768,0.2922158
37188,46.51633,11.09799,11.193774,0.29221597
37189,46.51633,11.111809,11.193779,0.2922161
37190,46.51633,11.125628,11.193782,0.29221618
37191,46.51633,11.139447,11.193785,0.29221624
37192,46.51633,11.153266,11.193787,0.2922163
37193,46.51633,11.167086,11.193789,0.29221633
37194,46.51633,11.180904,11.1937895,0.29221636
37195,46.51633,11.194724,11.19379,0.2922164
37196,46.51633,11.208543,11.193791,0.29221642
37197,46.51633,11.222362,11.193791,0.29221642
37198,46.51633,11.236181,11.193792,0.29221645
37199,46.51633,11.25,11.193792,0.29221645
37200,46.52588,8.5,11.193798,0.2922166
37201,46.52588,8.513819,11.193799,0.29221663
37202,46.52588,8.527638,11.1938,0.29221663
37203,46.52588,8.541457,11.193801,0.29221666
37204,46.52588,8.555276,11.193803,0.29221672
37205,46.52588,8.569096,11.193804,0.29221675
37206,46.52588,8.582914,11.193806,0.29221678
37207,46.52588,8.596734,11.193808,0.29221684
37208,46.52588,8.610553,11.19381,0.29221693
37209,46.52588,8.624372,11.193813,0.292217
37210,46.52588,8.638191,11.193816,0.29221708
37211,46.52588,8.65201,11.193819,0.29221714
