,desc_zona,id_zona,sigla_prov,Centroide,Latitude,Longitude
987,ALBANO SANT`ALESSANDRO,478.0,BG,POINT (9.774915452022789 45.6888504066464),45.688850406646395,9.774915452022789
988,ALBINO,479.0,BG,POINT (9.82240411629531 45.75831882632552),45.75831882632552,9.82240411629531
989,ALME`,480.0,BG,POINT (9.614796946211117 45.73799844310233),45.737998443102335,9.614796946211117
990,ALMENNO SAN BARTOLOMEO,481.0,BG,POINT (9.567480859848322 45.74954794791255),45.749547947912546,9.567480859848322
991,BORGO DI TERZO,503.0,BG,POINT (9.877661110393422 45.72590341134898),45.72590341134898,9.877661110393422
992,BOSSICO,504.0,BG,POINT (10.04742046355545 45.84046172799032),45.840461727990316,10.047420463555452
993,COMABBIO,51.0,VA,POINT (8.67767067761357 45.7723516507867),45.772351650786696,8.67767067761357
994,ALMENNO SAN SALVATORE,482.0,BG,POINT (9.59152734058185 45.75212197274462),45.75212197274462,9.59152734058185
995,ALZANO LOMBARDO,483.0,BG,POINT (9.716532298917633 45.75270785520839),45.75270785520839,9.716532298917633
996,AMBIVERE,484.0,BG,POINT (9.538900946018025 45.72120096847546),45.721200968475465,9.538900946018025
997,CLIVIO,49.0,VA,POINT (8.923677611230167 45.85713208737886),45.85713208737886,8.923677611230167
998,ANTEGNATE,485.0,BG,POINT (9.800354387875894 45.48814942507577),45.48814942507577,9.800354387875894
999,ARCENE,486.0,BG,POINT (9.614858194955424 45.57297790416587),45.57297790416587,9.614858194955424
1000,ARZAGO D`ADDA,487.0,BG,POINT (9.564712420335965 45.47421840768093),45.47421840768093,9.564712420335965
1001,AVIATICO,488.0,BG,POINT (9.783821668760547 45.7911914151798),45.791191415179796,9.783821668760547
1002,AZZANO SAN PAOLO,489.0,BG,POINT (9.681092471717406 45.65764633693959),45.657646336939585,9.681092471717406
1003,BREMBATE,507.0,BG,POINT (9.548079142906237 45.60785141588668),45.60785141588668,9.548079142906237
1004,BAGNATICA,490.0,BG,POINT (9.770791292453371 45.65413963618204),45.654139636182045,9.77079129245337
1005,BARZANA,493.0,BG,POINT (9.567760546389939 45.73123909460968),45.731239094609684,9.56776054638994
1006,BEDULITA,494.0,BG,POINT (9.544223755133352 45.79224812112814),45.79224812112814,9.544223755133352
1007,AZZATE,5.0,VA,POINT (8.790790163512495 45.77980415567089),45.77980415567089,8.790790163512495
1008,COCQUIO - TREVISAGO,50.0,VA,POINT (8.696454141891314 45.86503612346777),45.865036123467775,8.696454141891314
1009,BERBENNO,495.0,BG,POINT (9.568026361738724 45.80611683687018),45.80611683687018,9.568026361738724
1010,SONDRIO,496.0,SO,POINT (9.856287708732923 46.17996439940882),46.17996439940882,9.856287708732923
1011,BERZO SAN FERMO,497.0,BG,POINT (9.911052445682582 45.71360414130039),45.71360414130039,9.911052445682582
1012,BIANZANO,498.0,BG,POINT (9.900205960444769 45.77460887885211),45.774608878852106,9.900205960444769
1013,BOLGARE,499.0,BG,POINT (9.818634326209304 45.63150831915847),45.63150831915847,9.818634326209304
1014,BOLTIERE,500.0,BG,POINT (9.577762454669186 45.59883391244633),45.59883391244633,9.577762454669186
1015,BOTTANUCO,505.0,BG,POINT (9.512829827509304 45.63924953670093),45.63924953670093,9.512829827509304
1016,BRACCA,506.0,BG,POINT (9.705195067829928 45.82089332853459),45.82089332853459,9.705195067829928
1017,CALCINATE,512.0,BG,POINT (9.790513347266105 45.62080873872388),45.62080873872388,9.790513347266105
1018,CALCIO,513.0,BG,POINT (9.843598504833464 45.50264347632544),45.50264347632544,9.843598504833464
1019,CALUSCO D`ADDA,514.0,BG,POINT (9.477370403535398 45.68717197204809),45.68717197204809,9.477370403535398
1020,COMERIO,52.0,VA,POINT (8.743222732936321 45.85279779191833),45.852797791918334,8.74322273293632
1021,CALVENZANO,515.0,BG,POINT (9.601232876551551 45.48918503064356),45.48918503064356,9.60123287655155
1022,CAMERATA CORNELLO,516.0,BG,POINT (9.6413669182191 45.91615174986487),45.916151749864866,9.6413669182191
1023,CAPRIATE SAN GERVASO,519.0,BG,POINT (9.531331257412266 45.613384666248),45.613384666248,9.531331257412266
1024,CAPRINO BERGAMASCO,520.0,BG,POINT (9.497174895107616 45.75918119425325),45.75918119425325,9.497174895107616
1025,CARAVAGGIO,521.0,BG,POINT (9.6535242109222 45.49239760193382),45.492397601933824,9.6535242109222
1026,CAROBBIO DEGLI ANGELI,522.0,BG,POINT (9.838525609020577 45.66295343255112),45.66295343255112,9.838525609020577
1027,CARVICO,523.0,BG,POINT (9.488152307462748 45.70408367650197),45.704083676501966,9.488152307462748
1028,CASAZZA,524.0,BG,POINT (9.906471385866999 45.74633147538667),45.74633147538667,9.906471385866999
1029,CREMENAGA,53.0,VA,POINT (8.79952618727895 45.98267697160135),45.98267697160135,8.79952618727895
1030,CASIRATE D`ADDA,525.0,BG,POINT (9.556550397475069 45.49803504961443),45.49803504961443,9.55655039747507
1031,CASNIGO,526.0,BG,POINT (9.87014333877474 45.82566614022041),45.82566614022041,9.87014333877474
1032,COMUN NUOVO,546.0,BG,POINT (9.660925597564905 45.61481500028832),45.61481500028832,9.660925597564905
1033,CASTELLI CALEPIO,527.0,BG,POINT (9.898058803734244 45.63425231916747),45.63425231916747,9.898058803734244
1034,CROSIO DELLA VALLE,54.0,VA,POINT (8.766338007521663 45.76031445718175),45.76031445718175,8.766338007521663
1035,CENE,535.0,BG,POINT (9.845466959746974 45.77992203696154),45.779922036961544,9.845466959746974
1036,CERETE,536.0,BG,POINT (9.99971238213681 45.85537443614599),45.855374436145986,9.99971238213681
1037,CHIGNOLO D`ISOLA,537.0,BG,POINT (9.528980303677942 45.66608268357712),45.666082683577116,9.528980303677942
1038,CORTENOVA,547.0,BG,POINT (9.801889553087413 45.53330018120916),45.53330018120916,9.801889553087413
1039,CHIUDUNO,538.0,BG,POINT (9.850220155631328 45.65019685209525),45.65019685209525,9.850220155631328
1040,CISANO BERGAMASCO,539.0,BG,POINT (9.467414522097442 45.74850448559042),45.74850448559042,9.467414522097442
1041,COLOGNO AL SERIO,544.0,BG,POINT (9.714635242412633 45.57285954468312),45.57285954468312,9.714635242412633
1042,CUASSO AL MONTE,55.0,VA,POINT (8.868261110566024 45.90943267099779),45.909432670997795,8.868261110566024
1043,COLZATE,545.0,BG,POINT (9.840565548708444 45.83364030911498),45.83364030911498,9.840565548708444
1044,CURNO,553.0,BG,POINT (9.606592965661285 45.68639486247418),45.68639486247418,9.606592965661285
1045,COSTA DI MEZZATE,548.0,BG,POINT (9.796991949361853 45.65497861073527),45.65497861073527,9.796991949361853
1046,COSTA VALLE IMAGNA,549.0,BG,POINT (9.502659783593121 45.80250355069235),45.80250355069235,9.50265978359312
1047,COSTA VOLPINO,550.0,BG,POINT (10.08934622761667 45.83916516491808),45.83916516491808,10.089346227616668
1048,COVO,551.0,BG,POINT (9.788624135391821 45.50570014167123),45.505700141671234,9.78862413539182
1049,CREDARO,552.0,BG,POINT (9.919071095949475 45.66173276229451),45.66173276229451,9.919071095949475
1050,DALMINE,554.0,BG,POINT (9.599551701714599 45.64637141799395),45.64637141799395,9.5995517017146
1051,CUGLIATE - FABIASCO,56.0,VA,POINT (8.818971723582436 45.94338460777193),45.943384607771925,8.818971723582436
1052,DOSSENA,555.0,BG,POINT (9.701475845867579 45.8949401220295),45.8949401220295,9.701475845867579
1053,ENDINE GAIANO,556.0,BG,POINT (9.978429398900204 45.78626209270207),45.78626209270207,9.978429398900204
1054,ENTRATICO,557.0,BG,POINT (9.881682200257657 45.70303328369837),45.703033283698375,9.881682200257657
1055,FARA GERA D`ADDA,558.0,BG,POINT (9.545870200437564 45.54521296097865),45.54521296097865,9.545870200437564
1056,FARA OLIVANA CON SOLA,559.0,BG,POINT (9.736970485101773 45.49040608653089),45.49040608653089,9.736970485101773
1057,GORLE,573.0,BG,POINT (9.715508011940377 45.70212376992593),45.702123769925926,9.715508011940377
1058,FILAGO,560.0,BG,POINT (9.550993137627731 45.63278941027681),45.632789410276814,9.550993137627731
1059,FINO DEL MONTE,561.0,BG,POINT (9.996521858927956 45.90716094470789),45.90716094470789,9.996521858927956
1060,FIORANO AL SERIO,562.0,BG,POINT (9.839229306872916 45.80298174854855),45.802981748548554,9.839229306872916
1061,GRASSOBIO,574.0,BG,POINT (9.724045544246056 45.64755861768399),45.64755861768399,9.724045544246056
1062,DAVERIO,58.0,VA,POINT (8.767229865944534 45.77306010716041),45.77306010716041,8.767229865944534
1063,GRONE,575.0,BG,POINT (9.931287584820595 45.73092564955147),45.73092564955147,9.931287584820595
1064,GRUMELLO DEL MONTE,576.0,BG,POINT (9.874525300707964 45.63854518955402),45.638545189554016,9.874525300707964
1065,FONTANELLA,563.0,BG,POINT (9.803743002632215 45.45499441188539),45.454994411885394,9.803743002632215
1066,FONTENO,564.0,BG,POINT (10.00271467038858 45.75331317287711),45.75331317287711,10.002714670388576
1067,CUVIO,57.0,VA,POINT (8.737813768942244 45.8881440022705),45.8881440022705,8.737813768942244
1068,FORESTO SPARSO,565.0,BG,POINT (9.913969939477596 45.69278232735724),45.69278232735724,9.913969939477596
1069,FORNOVO SAN GIOVANNI,566.0,BG,POINT (9.690361122428866 45.49402972985208),45.49402972985208,9.690361122428866
1070,GANDINO,567.0,BG,POINT (9.93003100144028 45.82446807806822),45.82446807806822,9.93003100144028
1071,GANDOSSO,568.0,BG,POINT (9.895454073483167 45.66170753076117),45.66170753076117,9.895454073483167
1072,GAVERINA TERME,569.0,BG,POINT (9.882612250120415 45.75837700496648),45.75837700496648,9.882612250120415
1073,GAZZANIGA,570.0,BG,POINT (9.799923192595573 45.81074955993765),45.81074955993765,9.799923192595573
1074,GHISALBA,571.0,BG,POINT (9.761680746116417 45.59417878124957),45.59417878124957,9.761680746116417
1075,GORLAGO,572.0,BG,POINT (9.833667042103199 45.67163838867311),45.67163838867311,9.8336670421032
1076,LALLIO,578.0,BG,POINT (9.627779696606254 45.66231386416811),45.66231386416811,9.627779696606254
1077,LEFFE,579.0,BG,POINT (9.882374039596376 45.79007728509519),45.79007728509519,9.882374039596376
1078,LENNA,580.0,BG,POINT (9.683339174339018 45.93306266687223),45.93306266687223,9.683339174339018
1079,MADONE,585.0,BG,POINT (9.546145668292027 45.64986173266205),45.649861732662046,9.546145668292027
1080,MAPELLO,586.0,BG,POINT (9.54100467446745 45.70670991791235),45.70670991791235,9.54100467446745
1081,SUARDI,953.0,PV,POINT (8.743719883705143 45.02810426019205),45.02810426019205,8.743719883705143
1082,PALOSCO,604.0,BG,POINT (9.831748469112702 45.58403135139715),45.58403135139715,9.831748469112702
1083,FERRERA DI VARESE,61.0,VA,POINT (8.786536898578227 45.93077006301361),45.93077006301361,8.786536898578227
1084,PARRE,605.0,BG,POINT (9.882541429801332 45.90321173962107),45.90321173962107,9.882541429801332
1085,LEVATE,581.0,BG,POINT (9.627593553989177 45.62682674075559),45.62682674075559,9.627593553989177
1086,LOVERE,582.0,BG,POINT (10.0684737923638 45.82029082433745),45.82029082433745,10.068473792363802
1087,MARTINENGO,587.0,BG,POINT (9.772664365270519 45.56074529921207),45.56074529921207,9.772664365270519
1088,MISANO DI GERA D`ADDA,588.0,BG,POINT (9.6274219046818 45.46817107883732),45.468171078837315,9.6274219046818
1089,MONASTEROLO DEL CASTELLO,589.0,BG,POINT (9.942098707226139 45.75835006493107),45.758350064931065,9.942098707226139
1090,MONTELLO,590.0,BG,POINT (9.799591337431822 45.67214342326102),45.67214342326102,9.799591337431822
1091,TORRAZZA COSTE,954.0,PV,POINT (9.092397807523071 44.96071554303821),44.960715543038205,9.09239780752307
1092,TRIVOLZIO,960.0,PV,POINT (9.047067665740066 45.26170360043614),45.26170360043614,9.047067665740066
1093,TROMELLO,961.0,PV,POINT (8.853012797081478 45.20834456223979),45.208344562239795,8.853012797081478
1094,MOZZO,594.0,BG,POINT (9.609416768910025 45.70209754580204),45.70209754580204,9.609416768910025
1095,AZZIO,6.0,VA,POINT (8.706893588073299 45.88810974291658),45.888109742916576,8.7068935880733
1096,FERNO,60.0,VA,POINT (8.738986721836762 45.61943022285497),45.61943022285497,8.738986721836762
1097,MOZZANICA,593.0,BG,POINT (9.69000424101427 45.47153637579378),45.47153637579378,9.69000424101427
1098,NEMBRO,595.0,BG,POINT (9.753164419200713 45.75251640257999),45.75251640257999,9.753164419200713
1099,OLTRE IL COLLE,596.0,BG,POINT (9.785110762909964 45.91249018449945),45.912490184499454,9.785110762909964
1100,ONORE,597.0,BG,POINT (10.02707133019485 45.88847951787327),45.88847951787327,10.027071330194854
1101,OSIO SOPRA,599.0,BG,POINT (9.58455521363436 45.62969060392747),45.62969060392747,9.58455521363436
1102,OSIO SOTTO,600.0,BG,POINT (9.585133374985274 45.61498413225328),45.614984132253284,9.585133374985274
1103,PEDRENGO,606.0,BG,POINT (9.740032074880377 45.69549590277838),45.69549590277838,9.740032074880377
1104,PEIA,607.0,BG,POINT (9.910695901195677 45.79601333629873),45.79601333629873,9.910695901195677
1105,PIANICO,608.0,BG,POINT (10.04078173365246 45.80610413411047),45.80610413411047,10.040781733652459
1106,PIARIO,609.0,BG,POINT (9.923717782140287 45.89255365677789),45.89255365677789,9.923717782140287
1107,POGNANO,610.0,BG,POINT (9.640627098455054 45.58364851593878),45.58364851593878,9.640627098455054
1108,PONTE NOSSA,611.0,BG,POINT (9.887540934511827 45.86010955152148),45.860109551521475,9.887540934511827
1109,PUMENENGO,620.0,BG,POINT (9.864159116509869 45.47015082732893),45.47015082732893,9.86415911650987
1110,VERRUA PO,966.0,PV,POINT (9.175768345642922 45.11011157101563),45.11011157101563,9.175768345642922
1111,VIDIGULFO,967.0,PV,POINT (9.237453763827098 45.29006733744711),45.29006733744711,9.237453763827098
1112,PONTERANICA,612.0,BG,POINT (9.67435724353243 45.74039217554414),45.740392175544144,9.67435724353243
1113,SOVERE,640.0,BG,POINT (10.01457785076889 45.82372495293951),45.823724952939514,10.014577850768895
1114,SPINONE AL LAGO,641.0,BG,POINT (9.918715597832824 45.76497612422502),45.764976124225015,9.918715597832824
1115,PONTE SAN PIETRO,613.0,BG,POINT (9.579626646405247 45.70186698475105),45.70186698475105,9.579626646405247
1116,PONTIDA,614.0,BG,POINT (9.498684035169694 45.73084599040224),45.730845990402244,9.498684035169694
1117,GALLARATE,62.0,VA,POINT (8.793204119675465 45.6627894950859),45.662789495085896,8.793204119675465
1118,PREDORE,617.0,BG,POINT (10.01856630339256 45.68401942969519),45.68401942969519,10.018566303392557
1119,PREMOLO,618.0,BG,POINT (9.847895766526626 45.89788193701419),45.89788193701419,9.847895766526626
1120,RANICA,621.0,BG,POINT (9.711295982966417 45.72853955456047),45.72853955456047,9.711295982966417
1121,RANZANICO,622.0,BG,POINT (9.940202152733416 45.79090183378944),45.79090183378944,9.940202152733416
1122,RIVA DI SOLTO,623.0,BG,POINT (10.04088555672897 45.76690062028856),45.76690062028856,10.04088555672897
1123,ROGNO,624.0,BG,POINT (10.11717381754605 45.86296831582703),45.862968315827025,10.11717381754605
1124,GALLIATE LOMBARDO,63.0,VA,POINT (8.771364467582185 45.79081531901122),45.79081531901122,8.771364467582185
1125,ROMANO DI LOMBARDIA,625.0,BG,POINT (9.751110836775311 45.52215341405268),45.52215341405268,9.751110836775311
1126,RONCOLA,626.0,BG,POINT (9.545282993195292 45.77856759312183),45.778567593121835,9.545282993195292
1127,ROVETTA,627.0,BG,POINT (9.993004992595299 45.90683393714104),45.90683393714104,9.9930049925953
1128,SAN PAOLO D`ARGON,628.0,BG,POINT (9.803236682922781 45.6861852276525),45.6861852276525,9.803236682922781
1129,SAN PELLEGRINO TERME,629.0,BG,POINT (9.662157736774999 45.84018508820135),45.84018508820135,9.662157736774999
1130,TELGATE,646.0,BG,POINT (9.84867781402752 45.61905591381257),45.61905591381257,9.84867781402752
1131,SARNICO,630.0,BG,POINT (9.968933125372224 45.67466051018157),45.674660510181575,9.968933125372224
1132,SCANZOROSCIATE,631.0,BG,POINT (9.765638325015264 45.7129428351663),45.712942835166295,9.765638325015264
1133,SCHILPARIO,632.0,BG,POINT (10.17295080320073 46.0244164495742),46.0244164495742,10.172950803200735
1134,SEDRINA,633.0,BG,POINT (9.629703191392256 45.77512151765782),45.775121517657816,9.629703191392256
1135,SELVINO,634.0,BG,POINT (9.74946830728115 45.78396960976247),45.783969609762465,9.74946830728115
1136,GAVIRATE,64.0,VA,POINT (8.725217462435131 45.84148162784444),45.841481627844445,8.72521746243513
1137,SERIATE,635.0,BG,POINT (9.732815596224192 45.67202245762934),45.67202245762934,9.732815596224192
1138,SOLTO COLLINA,636.0,BG,POINT (10.02460362701614 45.7846576286039),45.784657628603895,10.024603627016136
1139,SONGAVAZZO,637.0,BG,POINT (10.04117607699161 45.87240563986301),45.87240563986301,10.041176076991608
1140,SORISOLE,638.0,BG,POINT (9.652148918854783 45.75121680500461),45.75121680500461,9.652148918854783
1141,SOTTO IL MONTE GIOVANNI XXIII,639.0,BG,POINT (9.507760785831669 45.70704615016945),45.707046150169454,9.50776078583167
1142,SPIRANO,642.0,BG,POINT (9.668329056178079 45.58096982078649),45.58096982078649,9.668329056178079
1143,VERDELLINO,657.0,BG,POINT (9.611761495898179 45.60246454903329),45.602464549033286,9.611761495898179
1144,STEZZANO,643.0,BG,POINT (9.651420540654886 45.64466631183373),45.64466631183373,9.651420540654886
1145,BORGOSATOLLO,693.0,BS,POINT (10.2387720513218 45.4784893083793),45.478489308379295,10.2387720513218
1146,BORNO,694.0,BS,POINT (10.17896029561652 45.95573931026951),45.955739310269514,10.178960295616523
1147,BARASSO,7.0,VA,POINT (8.757578742662668 45.84963191705429),45.84963191705429,8.757578742662668
1148,STROZZA,644.0,BG,POINT (9.58084301612597 45.77143388476796),45.77143388476796,9.58084301612597
1149,GAZZADA - SCHIANNO,65.0,VA,POINT (8.831893492765492 45.77909137085052),45.779091370850516,8.831893492765492
1150,TORRE BOLDONE,648.0,BG,POINT (9.702143738287527 45.72203201317912),45.72203201317912,9.702143738287527
1151,SUISIO,645.0,BG,POINT (9.504569905972144 45.65641275146718),45.65641275146718,9.504569905972144
1152,TERNO D`ISOLA,647.0,BG,POINT (9.526601130617525 45.68554558399888),45.68554558399888,9.526601130617525
1153,TORRE PALLAVICINA,650.0,BG,POINT (9.862295656301871 45.44879053081949),45.448790530819494,9.862295656301871
1154,TRESCORE BALNEARIO,651.0,BG,POINT (9.85132557446736 45.69927778074),45.699277780740005,9.85132557446736
1155,BOVEZZO,696.0,BS,POINT (10.24961826059106 45.60087524468045),45.600875244680445,10.249618260591063
1156,TREVIGLIO,652.0,BG,POINT (9.594457086462464 45.53043850681838),45.530438506818385,9.594457086462464
1157,TREVIOLO,653.0,BG,POINT (9.606172947976448 45.67074165446598),45.67074165446598,9.606172947976448
1158,UBIALE CLANEZZO,654.0,BG,POINT (9.607089693475102 45.7815030918307),45.7815030918307,9.607089693475102
1159,GEMONIO,66.0,VA,POINT (8.680776240152218 45.88224056193845),45.882240561938445,8.680776240152218
1160,CASTELCOVATI,710.0,BS,POINT (9.945256111265836 45.49724035520448),45.49724035520448,9.945256111265836
1161,URGNANO,655.0,BG,POINT (9.707107165886459 45.60423695182846),45.60423695182846,9.707107165886459
1162,VALBREMBO,656.0,BG,POINT (9.606453924573103 45.71682860611185),45.716828606111854,9.606453924573103
1163,VERDELLO,658.0,BG,POINT (9.635217059819903 45.60217165192493),45.60217165192493,9.635217059819903
1164,VERTOVA,659.0,BG,POINT (9.81338808595404 45.82876123018592),45.82876123018592,9.81338808595404
1165,VIADANICA,660.0,BG,POINT (9.97393816286384 45.69018880873159),45.69018880873159,9.97393816286384
1166,VIGANO SAN MARTINO,661.0,BG,POINT (9.889880315287028 45.73141527694582),45.731415276945825,9.889880315287028
1167,VIGOLO,662.0,BG,POINT (10.00742250037799 45.72078807769007),45.720788077690074,10.007422500377993
1168,VILLA D`ADDA,663.0,BG,POINT (9.464431418112948 45.71601273860632),45.716012738606324,9.464431418112948
1169,VILLA D`ALME`,664.0,BG,POINT (9.622437842415881 45.75319732638162),45.75319732638162,9.62243784241588
1170,GERENZANO,67.0,VA,POINT (8.990281549388415 45.63461801977502),45.63461801977502,8.990281549388415
1171,FLERO,739.0,BS,POINT (10.17213209476493 45.48062172611573),45.48062172611573,10.172132094764926
1172,GAMBARA,740.0,BS,POINT (10.3075091050558 45.25791048103057),45.25791048103057,10.307509105055802
1173,GARDONE RIVIERA,741.0,BS,POINT (10.56640662843182 45.63699712462731),45.63699712462731,10.566406628431816
1174,GARDONE VALTROMPIA,742.0,BS,POINT (10.17714906122022 45.70257267484573),45.70257267484573,10.177149061220222
1175,GAVARDO,743.0,BS,POINT (10.44076179091014 45.59007901540641),45.59007901540641,10.44076179091014
1176,GHEDI,744.0,BS,POINT (10.27869052495295 45.40019686650331),45.40019686650331,10.278690524952946
1177,INDUNO OLONA,75.0,VA,POINT (8.836031052104646 45.85669345675529),45.856693456755295,8.836031052104646
1178,GIANICO,745.0,BS,POINT (10.22025365998107 45.85567810706208),45.85567810706208,10.220253659981067
1179,VILLA DI SERIO,665.0,BG,POINT (9.744489875280141 45.72413941664619),45.72413941664619,9.744489875280141
1180,VILLA D`OGNA,666.0,BG,POINT (9.93283036003765 45.9079496770056),45.9079496770056,9.93283036003765
1181,GOTTOLENGO,746.0,BS,POINT (10.27233292481059 45.30465896024648),45.304658960246485,10.272332924810595
1182,GUSSAGO,747.0,BS,POINT (10.15119987052852 45.59020932755853),45.59020932755853,10.15119987052852
1183,ISEO,748.0,BS,POINT (10.04169588186595 45.66191418997383),45.66191418997383,10.041695881865953
1184,VILLONGO,667.0,BG,POINT (9.928325453187735 45.67412560776395),45.67412560776395,9.928325453187735
1185,ZANDOBBIO,668.0,BG,POINT (9.87641136048947 45.68440347114574),45.684403471145735,9.87641136048947
1186,ZANICA,669.0,BG,POINT (9.697773876393915 45.63247355378007),45.632473553780066,9.697773876393915
1187,ZOGNO,670.0,BG,POINT (9.680272144855456 45.79435782918863),45.79435782918863,9.680272144855456
1188,COSTA DI SERINA,671.0,BG,POINT (9.747648008840082 45.82435318683477),45.82435318683477,9.747648008840082
1189,ALGUA,672.0,BG,POINT (9.730636629988968 45.81821913143825),45.818219131438255,9.730636629988968
1190,MEDOLAGO,673.0,BG,POINT (9.499230846640607 45.67146490407426),45.67146490407426,9.499230846640607
1191,SOLZA,674.0,BG,POINT (9.487779227070281 45.677866250439),45.677866250438996,9.48777922707028
1192,GERMIGNAGA,68.0,VA,POINT (8.727671811306243 45.99016757843134),45.99016757843134,8.727671811306243
1193,ACQUAFREDDA,675.0,BS,POINT (10.40853237062281 45.30700268787614),45.30700268787614,10.408532370622806
1194,ADRO,676.0,BS,POINT (9.966336811260096 45.61967382353576),45.619673823535756,9.966336811260096
1195,AGNOSINE,677.0,BS,POINT (10.34973241352 45.64292340617114),45.64292340617114,10.349732413519998
1196,ALFIANELLO,678.0,BS,POINT (10.1497809572053 45.2664404820011),45.2664404820011,10.149780957205296
1197,ANGOLO TERME,679.0,BS,POINT (10.13234132959439 45.90705519438886),45.90705519438886,10.132341329594391
1198,ARTOGNE,680.0,BS,POINT (10.19707120898932 45.83874723904433),45.83874723904433,10.197071208989316
1199,VILLANOVA D`ARDENGHI,968.0,PV,POINT (9.038586760275662 45.16743133282282),45.16743133282282,9.038586760275662
1200,AZZANO MELLA,681.0,BS,POINT (10.112530458496 45.46483085276402),45.464830852764024,10.112530458496
1201,VISTARINO,969.0,PV,POINT (9.306268788690154 45.2100639532128),45.210063953212796,9.306268788690154
1202,VOGHERA,970.0,PV,POINT (9.013630760144665 45.00831417288591),45.00831417288591,9.013630760144665
1203,ZAVATTARELLO,971.0,PV,POINT (9.277150503710695 44.86675355151962),44.86675355151962,9.277150503710695
1204,BAGNOLO MELLA,682.0,BS,POINT (10.18341397052972 45.42154839785217),45.42154839785217,10.183413970529719
1205,BAGOLINO,683.0,BS,POINT (10.45426057693596 45.85519687579703),45.855196875797034,10.454260576935962
1206,BARBARIGA,684.0,BS,POINT (10.0464208722652 45.40707497398935),45.40707497398935,10.046420872265202
1207,GOLASECCA,69.0,VA,POINT (8.663747218176931 45.69695727333659),45.696957273336594,8.663747218176931
1208,BARGHE,685.0,BS,POINT (10.40651833265372 45.68212595197092),45.682125951970924,10.406518332653723
1209,BASSANO BRESCIANO,686.0,BS,POINT (10.12864924445573 45.32419426857726),45.32419426857726,10.12864924445573
1210,BEDIZZOLE,687.0,BS,POINT (10.42066753238492 45.50009079101046),45.500090791010464,10.42066753238492
1211,BERLINGO,688.0,BS,POINT (10.03395943144684 45.50608252549951),45.50608252549951,10.033959431446844
1212,BERZO DEMO,689.0,BS,POINT (10.34261878360217 46.10365497910851),46.10365497910851,10.34261878360217
1213,BERZO INFERIORE,690.0,BS,POINT (10.29559728998186 45.89770529114141),45.897705291141406,10.29559728998186
1214,BIONE,691.0,BS,POINT (10.33819181749904 45.67528389045221),45.675283890452214,10.338191817499036
1215,BORGO SAN GIACOMO,692.0,BS,POINT (9.978561698350255 45.34596259641055),45.34596259641055,9.978561698350255
1216,GORLA MAGGIORE,70.0,VA,POINT (8.901821286719592 45.66648630613292),45.666486306132924,8.901821286719592
1217,BOTTICINO,695.0,BS,POINT (10.31399088712348 45.55014026319736),45.550140263197356,10.313990887123483
1218,BRANDICO,697.0,BS,POINT (10.04315616163122 45.45373850147082),45.453738501470816,10.043156161631224
1219,BRAONE,698.0,BS,POINT (10.38615906632364 45.97316767644952),45.97316767644952,10.386159066323644
1220,BRENO,699.0,BS,POINT (10.40406939272384 45.93992655413412),45.93992655413412,10.404069392723835
1221,BRIONE,700.0,BS,POINT (10.15372311180811 45.64362227635099),45.64362227635099,10.153723111808112
1222,CAINO,701.0,BS,POINT (10.32546512861363 45.61710544946704),45.61710544946704,10.32546512861363
1223,CALCINATO,702.0,BS,POINT (10.40290730897479 45.45814903572183),45.45814903572183,10.40290730897479
1224,CALVAGESE DELLA RIVIERA,703.0,BS,POINT (10.4579034690355 45.52844620078278),45.52844620078278,10.457903469035498
1225,CALVISANO,704.0,BS,POINT (10.35015510703194 45.35258387767651),45.35258387767651,10.350155107031936
1226,GORLA MINORE,71.0,VA,POINT (8.914061811758542 45.64815931505155),45.64815931505155,8.914061811758542
1227,CAPO DI PONTE,705.0,BS,POINT (10.31158535170191 46.04561367104083),46.04561367104083,10.311585351701913
1228,CAPRIANO DEL COLLE,706.0,BS,POINT (10.13763071991027 45.45215509013132),45.45215509013132,10.137630719910273
1229,CAPRIOLO,707.0,BS,POINT (9.931830945527983 45.63547672079724),45.63547672079724,9.931830945527983
1230,ZECCONE,972.0,PV,POINT (9.18962671044776 45.25982109920596),45.25982109920596,9.18962671044776
1231,ZEME,973.0,PV,POINT (8.674923919229446 45.19329167124624),45.193291671246236,8.674923919229446
1232,ZERBOLO`,974.0,PV,POINT (9.018924403949812 45.21397804772867),45.21397804772867,9.018924403949812
1233,CARPENEDOLO,708.0,BS,POINT (10.43550546432809 45.3491516400549),45.3491516400549,10.435505464328088
1234,CASTEGNATO,709.0,BS,POINT (10.11305704894972 45.55768773899003),45.55768773899003,10.113057048949718
1235,ORINO,98.0,VA,POINT (8.721591342860156 45.87965006100863),45.879650061008626,8.721591342860156
1236,ZINASCO,975.0,PV,POINT (9.022184213258589 45.11873430821429),45.11873430821429,9.022184213258589
1237,CASTEL MELLA,711.0,BS,POINT (10.14328717145127 45.50000877117576),45.50000877117576,10.14328717145127
1238,LOGRATO,754.0,BS,POINT (10.06898622071424 45.48772066206529),45.48772066206529,10.06898622071424
1239,ISPRA,76.0,VA,POINT (8.614946562632113 45.81319126655648),45.81319126655648,8.614946562632113
1240,LONATO,755.0,BS,POINT (10.49979145166716 45.44270861371009),45.44270861371009,10.499791451667162
