IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Valore,idOperatore
12017,Biossido di Azoto,µg/m³,1297,Spinadesco,48.0,CR,Spinadesco,N,08/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",16.451399999999964,1
5611,Biossido di Azoto,µg/m³,608,Codogno - via Trento,59.0,LO,Codogno,N,13/01/2000,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)",25.419184376794977,1
6320,Ossidi di Azoto,µg/m³,539,Milano - viale Liguria,115.0,MI,Milano,N,24/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",117.17512864494023,1
6936,PM10 (SM2005),µg/m³,596,Osio Sotto,182.0,BG,Osio Sotto,N,24/05/2000,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",34.144827586206894,1
9995,Monossido di Carbonio,mg/m³,682,Ferrera Erbognone - ENI,88.0,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)",-456.5087714285755,1
12617,Benzo(a)pirene,ng/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",0.6193,1
6908,PM10 (SM2005),µg/m³,531,Limito,114.0,MI,Pioltello,N,21/02/1998,,5036730,525583,45.48363035323249,9.327360033215143,"(45.48363035323249, 9.327360033215145)",43.09722222222222,1
20441,Ossidi di Azoto,µg/m³,681,Moggio,1194.0,LC,Moggio,N,17/03/2007,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",-59.037693693693676,1
5646,Biossido di Zolfo,µg/m³,517,Turbigo,141.0,MI,Turbigo,N,08/03/1982,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",-988.9083999999972,1
6276,Ossidi di Azoto,µg/m³,606,S.Giuliano Milanese,97.0,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",-392.88325207915193,1
6411,Monossido di Carbonio,mg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,12/12/1997,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",-516.829522720772,1
17288,Ozono,µg/m³,1374,Monza Parco,181.0,MB,Monza,N,09/02/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",-94.91986281794782,1
12621,Cadmio,ng/m³,542,Meda,222.0,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",0.1493913043478261,1
5811,Monossido di Carbonio,mg/m³,598,S.Rocco al Porto,50.0,LO,San Rocco al Porto,N,25/02/2002,,4992297,555154,45.08198669697863,9.70078817718398,"(45.081986696978625, 9.70078817718398)",-13.81191428571423,1
10586,Particelle sospese PM2.5,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,28/07/2010,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",-403.84057971014494,1
12588,Nikel,ng/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,01/04/2008,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",15.526230769230775,1
6904,Ozono,µg/m³,596,Osio Sotto,182.0,BG,Osio Sotto,N,08/09/2004,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",41.69117308798156,1
6910,PM10 (SM2005),µg/m³,542,Meda,222.0,MB,Meda,N,06/02/1998,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",39.578947368421055,1
9897,Biossido di Azoto,µg/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,10/11/2005,,5038450,543458,45.49822713394494,9.55623226235176,"(45.49822713394494, 9.556232262351761)",-160.74954902531292,1
20004,BlackCarbon,µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,30/09/2013,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",-67.33076923076925,1
10085,Particelle sospese PM2.5,µg/m³,695,Ponti sul Mincio,113.0,MN,Ponti sul Mincio,N,12/01/2007,,5030184,631718,45.41277169168634,10.683357343786836,"(45.41277169168634, 10.683357343786835)",-42.66438356164384,1
6921,PM10 (SM2005),µg/m³,564,Erba - via Battisti,279.0,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488437,"(45.808573806922965, 9.221779204488435)",-41.358620689655176,1
5567,Biossido di Azoto,µg/m³,564,Erba - via Battisti,279.0,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488437,"(45.808573806922965, 9.221779204488435)",-5.659447004608311,1
6845,Ossidi di Azoto,µg/m³,659,Odolo,349.0,BS,Odolo,N,08/10/1990,,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)",-3.764510438106424,1
5576,Biossido di Azoto,µg/m³,573,Colico,229.0,LC,Colico,N,05/11/1996,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)",17.106460834762757,1
5989,Benzene,µg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,02/08/1997,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",-688.8027586206894,1
5564,Biossido di Azoto,µg/m³,561,Como - viale Cattaneo,202.0,CO,Como,N,17/02/1991,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",8.94907063197027,1
5607,Biossido di Azoto,µg/m³,604,Tavazzano,85.0,LO,Tavazzano con Villavesco,N,13/01/2000,,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)",-75.36940234486643,1
12665,Benzo(a)pirene,ng/m³,681,Moggio,1194.0,LC,Moggio,N,15/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",0.0616372549019607,1
6959,PM10 (SM2005),µg/m³,565,Cantù - via Meucci,369.0,CO,Cantù,N,01/01/1999,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)",-315.0068493150685,1
5520,Biossido di Azoto,µg/m³,517,Turbigo,141.0,MI,Turbigo,N,11/01/1990,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",4.617136218414143,1
10501,PM10 (SM2005),µg/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,23/12/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",-105.72027972027972,1
12604,Piombo,ng/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",10.030269230769234,1
9804,Ossidi di Azoto,µg/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,23/04/2006,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",23.806191860465095,1
9925,Ozono,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",28.095683453237367,1
5534,Biossido di Azoto,µg/m³,531,Limito,114.0,MI,Pioltello,N,23/05/1989,,5036730,525583,45.48363035323249,9.327360033215143,"(45.48363035323249, 9.327360033215145)",-603.9508862206974,1
6818,Ozono,µg/m³,656,Gambara,47.0,BS,Gambara,N,15/02/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)",32.12171428571424,1
10454,Ozono,µg/m³,1265,Lodi - S. Alberto,76.0,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",-47.68777142857144,1
6218,Ossidi di Azoto,µg/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,01/06/1989,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",33.189396970563024,1
6864,Ossidi di Azoto,µg/m³,661,Rezzato,147.0,BS,Rezzato,N,05/08/1992,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)",45.45794285714276,1
10483,PM10 (SM2005),µg/m³,1265,Lodi - S. Alberto,76.0,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",-33.06896551724138,1
5568,Biossido di Azoto,µg/m³,565,Cantù - via Meucci,369.0,CO,Cantù,N,15/02/1994,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)",-350.8418511066408,1
10279,Biossido di Azoto,µg/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",-115.51583309517025,1
5693,Biossido di Zolfo,µg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",-380.39088571428573,1
10171,Ozono,µg/m³,703,Schivenoglia,,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",-85.32675972675975,1
12574,Particelle sospese PM2.5,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85.0,PV,Sannazzaro de' Burgondi,N,07/01/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",27.248275862068965,1
9927,PM10 (SM2005),µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",-26.90277777777778,1
6324,Ossidi di Azoto,µg/m³,531,Limito,114.0,MI,Pioltello,N,12/05/1989,,5036730,525583,45.48363035323249,9.327360033215143,"(45.48363035323249, 9.327360033215145)",-555.6114857142849,1
12627,Piombo,ng/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",12.305875000000007,1
10072,PM10 (SM2005),µg/m³,693,Sannazzaro de' Burgondi - AGIP,85.0,PV,Sannazzaro de' Burgondi,N,01/01/2007,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",34.294520547945204,1
6288,Ossidi di Azoto,µg/m³,551,Arconate (aria),182.0,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)",-8.071667628390095,1
10039,Monossido di Carbonio,mg/m³,687,Ferno,215.0,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",0.4133428571428532,1
5950,Biossido di Azoto,µg/m³,626,Corte de Cortesi,57.0,CR,Corte de' Cortesi con Cignone,N,17/05/1996,,5014380,578919,45.27848755478839,10.006202391204337,"(45.27848755478839, 10.006202391204335)",-77.5126285714279,1
5574,Biossido di Azoto,µg/m³,571,Bormio,1225.0,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",-136.54435553015153,1
12693,Piombo,ng/m³,560,Varese - via Copelli,383.0,VA,Varese,N,01/04/2008,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",6.9565,1
6939,PM10 (SM2005),µg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,05/12/2000,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",-29.794520547945204,1
9857,Biossido di Azoto,µg/m³,673,Voghera - via Pozzoni,90.0,PV,Voghera,N,28/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",18.320605887396432,1
9861,Ozono,µg/m³,673,Voghera - via Pozzoni,90.0,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",39.81851957702196,1
12028,PM10 (SM2005),µg/m³,642,Pavia - via Folperti,77.0,PV,Pavia,N,04/02/2011,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",-100.97945205479452,1
6966,Biossido di Zolfo,µg/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,24/11/2004,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",-718.7871218668982,1
5953,Biossido di Azoto,µg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,12/12/1997,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",-1211.7773078022308,1
10511,Monossido di Carbonio,mg/m³,1269,Dalmine - via Verdi,207.0,BG,Dalmine,N,12/02/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)",-8.106791366906547,1
17295,Ozono,µg/m³,558,Busto Arsizio - Accam,206.0,VA,Busto Arsizio,N,26/01/2013,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",41.79539435808862,1
6408,Ossidi di Azoto,µg/m³,626,Corte de Cortesi,57.0,CR,Corte de' Cortesi con Cignone,N,01/01/2002,,5014380,578919,45.27848755478839,10.006202391204337,"(45.27848755478839, 10.006202391204335)",-60.29431428571437,1
30162,Ossidi di Azoto,µg/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,22/01/2013,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",-493.14655718813066,1
12629,Benzo(a)pirene,ng/m³,705,Milano - Pascal Città Studi,122.0,MI,Milano,N,02/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",0.28270833333333334,1
5805,Monossido di Carbonio,mg/m³,574,Lecco - Via Amendola,214.0,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893225,"(45.850191194578535, 9.395577066893223)",0.4913615560640798,1
10020,Biossido di Zolfo,µg/m³,685,Calusco d' Adda,273.0,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",-6.832866533295218,1
5725,Ozono,µg/m³,528,Milano - Verziere,116.0,MI,Milano,N,20/09/1988,,5034443,515270,45.46334674066655,9.195324807668856,"(45.463346740666545, 9.195324807668857)",41.61862857142863,1
5823,Monossido di Carbonio,mg/m³,539,Milano - viale Liguria,115.0,MI,Milano,N,20/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",0.8035142857142938,1
9984,Particelle sospese PM2.5,µg/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,06/06/2006,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",-321.2587412587413,1
5812,Monossido di Carbonio,mg/m³,606,S.Giuliano Milanese,97.0,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",-107.6780508716795,1
12593,Benzo(a)pirene,ng/m³,669,Brescia - Villaggio Sereno,70.0,BS,Brescia,N,18/04/2008,,5040636,593101,45.51303881865376,10.19194188877931,"(45.513038818653754, 10.19194188877931)",0.49883999999999984,1
6831,Ossidi di Azoto,µg/m³,657,Lonato,180.0,BS,Lonato del Garda,N,01/01/1990,,5035536,615762,45.463753136210265,10.480772043571283,"(45.463753136210265, 10.480772043571283)",-568.019822654463,1
5599,Biossido di Azoto,µg/m³,596,Osio Sotto,182.0,BG,Osio Sotto,N,06/04/2000,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",6.563743530764779,1
6382,Ossidi di Azoto,µg/m³,569,Sondrio - via Mazzini,307.0,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",-169.58110888825362,1
10333,Ossidi di Azoto,µg/m³,709,Vigevano - via Valletta,109.0,PV,Vigevano,N,08/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)",34.58021160995143,1
12600,Benzo(a)pirene,ng/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.55623226235176,"(45.49822713394494, 9.556232262351761)",0.7979166666666665,1
9890,PM10 (SM2005),µg/m³,674,Monza - via Machiavelli,162.0,MB,Monza,N,18/11/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)",38.4822695035461,1
12692,Cadmio,ng/m³,560,Varese - via Copelli,383.0,VA,Varese,N,01/04/2008,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",0.1389,1
12690,Nikel,ng/m³,560,Varese - via Copelli,383.0,VA,Varese,N,01/04/2008,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",6.313000000000001,1
9928,Biossido di Azoto,µg/m³,677,Cremona - Via Fatebenefratelli,43.0,CR,Cremona,N,11/04/2006,,4999315,582066,45.14254063221695,10.043836158369391,"(45.14254063221695, 10.043836158369393)",22.561611510791334,1
6962,PM10 (SM2005),µg/m³,595,Filago - via Don Milani,190.0,BG,Filago,N,14/10/2004,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",-2440.041095890411,1
12614,Arsenico,ng/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",1.0500000000000005,1
17037,Benzo(a)pirene,ng/m³,583,Bergamo - via Meucci,249.0,BG,Bergamo,N,14/01/2012,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",0.3598367346938775,1
12686,Cadmio,ng/m³,633,Soresina,70.0,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",0.21611538461538457,1
12619,Nikel,ng/m³,542,Meda,222.0,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",3.938695652173913,1
10078,Ossidi di Azoto,µg/m³,695,Ponti sul Mincio,113.0,MN,Ponti sul Mincio,N,20/12/2006,,5030184,631718,45.41277169168634,10.683357343786836,"(45.41277169168634, 10.683357343786835)",33.983171428571396,1
12694,Benzo(a)pirene,ng/m³,560,Varese - via Copelli,383.0,VA,Varese,N,02/04/2008,,5073728,486035,45.81697323326368,8.820240707158211,"(45.816973233263674, 8.820240707158211)",0.23051020408163247,1
10331,Biossido di Azoto,µg/m³,709,Vigevano - via Valletta,109.0,PV,Vigevano,N,08/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)",18.832399999999982,1
6862,Monossido di Carbonio,mg/m³,661,Rezzato,147.0,BS,Rezzato,N,24/11/1999,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)",-13.626857142856927,1
5658,Biossido di Zolfo,µg/m³,552,Varese - Vidoletti,425.0,VA,Varese,N,23/12/1991,,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)",-11.483485714285758,1
12670,Piombo,ng/m³,703,Schivenoglia,,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.01687782075543,11.07609463264049,"(45.016877820755425, 11.07609463264049)",6.488519999999998,1
20156,Ammoniaca,µg/m³,642,Pavia - via Folperti,77.0,PV,Pavia,N,20/11/2013,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",5.450684931506849,1
5507,Biossido di Azoto,µg/m³,504,Sesto S.Giovanni,139.0,MI,Sesto San Giovanni,N,18/12/1980,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",-466.0680608365027,1
20154,Ozono,µg/m³,690,Casoni - AGIP,73.0,PV,Mezzana Bigli,N,20/11/2013,,4990697,489679,45.06965864138592,8.86888929943922,"(45.069658641385914, 8.86888929943922)",-141.63187823090144,1
6300,Ossidi di Azoto,µg/m³,544,Cormano,153.0,MI,Cormano,N,24/10/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",-85.42049156901997,1
5531,Biossido di Azoto,µg/m³,528,Milano - Verziere,116.0,MI,Milano,N,24/11/1988,,5034443,515270,45.46334674066655,9.195324807668856,"(45.463346740666545, 9.195324807668857)",36.70763293310461,1
6801,Monossido di Carbonio,mg/m³,654,Sarezzo - via Minelli,269.0,BS,Sarezzo,N,18/02/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",-20.444722877358807,1
12687,Piombo,ng/m³,633,Soresina,70.0,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",10.502384615384617,1
12020,Ozono,µg/m³,1297,Spinadesco,48.0,CR,Spinadesco,N,04/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",-261.0584,1
5587,Biossido di Azoto,µg/m³,584,Bergamo - via Garibaldi,249.0,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",19.680938669737923,1
9985,Particelle sospese PM2.5,µg/m³,600,Lodi - viale Vignati,80.0,LO,Lodi,N,10/07/2006,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",21.15068493150685,1
9996,Ossidi di Azoto,µg/m³,682,Ferrera Erbognone - ENI,88.0,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)",21.018142857142827,1
9855,Ossidi di Azoto,µg/m³,672,Cornale (Voghera Energia),74.0,PV,Cornale,N,29/07/2005,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",-257.1444857142858,1
6877,Biossido di Azoto,µg/m³,664,Mantova - p.zza Gramsci,18.0,MN,Mantova,N,08/06/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",-6.830571428571426,1
10285,Ossidi di Azoto,µg/m³,706,Lecco - Via Sora,272.0,LC,Lecco,N,28/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",-199.79811266800115,1
12608,Arsenico,ng/m³,546,Magenta,137.0,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",1.0500000000000005,1
10028,Particelle sospese PM2.5,µg/m³,685,Calusco d' Adda,273.0,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",-391.1310344827586,1
12597,Cadmio,ng/m³,609,Casirate d`Adda,108.0,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.55623226235176,"(45.49822713394494, 9.556232262351761)",0.32588,1
9802,Biossido di Azoto,µg/m³,670,Mantova - S.Agnese,22.0,MN,Mantova,N,31/12/2004,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",5.215029069767435,1
6798,Biossido di Azoto,µg/m³,654,Sarezzo - via Minelli,269.0,BS,Sarezzo,N,18/02/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",-738.1371167452819,1
6947,PM10 (SM2005),µg/m³,643,Pavia - p.zza Minerva,77.0,PV,Pavia,N,06/06/2002,,5003660,511522,45.18632908049483,9.146666041286784,"(45.18632908049483, 9.146666041286784)",37.69178082191781,1
12601,Nikel,ng/m³,655,Darfo (aria),221.0,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",4.690538461538461,1
12610,Piombo,ng/m³,546,Magenta,137.0,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",6.740439999999998,1
5965,Biossido di Azoto,µg/m³,633,Soresina,70.0,CR,Soresina,N,16/10/1999,,5014860,567712,45.28397715446764,9.863398419993636,"(45.28397715446764, 9.863398419993635)",-1448.584714873605,1
5631,Biossido di Zolfo,µg/m³,546,Magenta,137.0,MI,Magenta,N,22/04/1995,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",-9.834285714285738,1
5572,Biossido di Azoto,µg/m³,569,Sondrio - via Mazzini,307.0,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",-191.38705344384027,1
12577,Particelle sospese PM2.5,µg/m³,627,Cremona - p.zza Cadorna,39.0,CR,Cremona,N,01/01/2012,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",-520.054794520548,1
